t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3
2.9,293,88.23,5.4696,0.2835,299,80.4825,6.457,-0.9772,311,68.0169,6.9065,-0.5996,329,40.5183,6.4573,0.0847,348,27.7921,6.2851,0.2671,343,15.8054,6.5776,0.3316,1.3730243577645986,0.0847,6.4663200000000005,41.211021,0.3076057853673737,5.40102994816427,26.55216692917456,0.2331655468005818,5.8493517732429305,27.670839247850964
3.0,293,88.7783,5.4969,0.2771,299,81.1234,6.3591,-0.9192,311,68.7046,6.8478,-0.5703,329,41.1645,6.4656,0.0653,348,28.422,6.3123,0.2177,343,16.4649,6.6111,0.2578,1.3657612562433592,0.1309611797332763,6.4794161179733285,41.85896261179734,0.3007791891708781,5.431790526701008,27.09534598184466,0.22168256061242675,5.872668327922988,28.258106080643262
3.1,293,89.3294,5.5251,0.3025,299,81.7547,6.268,-0.844,311,69.3866,6.7931,-0.4931,329,41.8113,6.4717,0.0451,348,29.0546,6.3398,0.2146,343,17.1273,6.6367,0.1906,1.3587815721527057,0.0806927680969238,6.487485394783021,42.507711151275636,0.2947167614052563,5.461868445618095,27.641532826406472,0.21046186605128026,5.894836583984231,28.847589739041684
3.2,293,89.8836,5.5577,0.3803,299,82.3773,6.1847,-0.78,311,70.0635,6.7437,-0.4447,329,42.4587,6.4757,0.0273,348,29.6889,6.3469,0.2072,343,17.7919,6.655,0.1199,1.3525015265118538,0.0608135461807251,6.493566749401094,43.157067826215744,0.2899390737259672,5.491340121758621,28.19066683858233,0.19991507267682018,5.915882770589359,29.43917801610062
3.3,293,90.4413,5.5976,0.4705,299,82.992,6.108,-0.7263,311,70.7356,6.6992,-0.3976,329,43.1064,6.4784,0.0205,348,30.3249,6.3726,0.1978,343,18.458,6.6677,0.0808,1.3470773565707954,0.0514158010482788,6.498708329505921,43.806938659166335,0.2869281846235706,5.5203340291312175,28.742700241495456,0.19065256146306073,5.9358742778570415,30.032765443886323
3.4,293,91.0035,5.6457,0.5552,299,83.5991,6.0352,-0.7031,311,71.4036,6.6598,-0.349,329,43.7544,6.4814,0.0469,348,30.9633,6.396,0.134,343,19.1252,6.6762,0.055,1.3423113125148805,0.0460901260375976,6.503317342109681,44.45727039337731,0.2849092652487276,5.549026847593575,29.29760292625481,0.18326852441988845,5.954939534003348,30.62825939728666
3.5,293,91.5708,5.7006,0.614,299,84.1991,5.9641,-0.6938,311,72.0678,6.6247,-0.3337,329,44.4028,6.4871,0.0959,348,31.6038,6.414,0.0874,343,19.7931,6.6816,0.0313,1.3378755223219474,0.0738545656204223,6.510702798671723,45.108340673244484,0.2867864551556047,5.577517774118447,29.85535470366666,0.18018442401426876,5.973266386445337,31.225586035931194
3.6,293,92.1438,5.7597,0.6017,299,84.792,5.8944,-0.6573,311,72.7286,6.5914,-0.3323,329,45.0521,6.4977,0.1673,348,32.2457,6.423,0.0223,343,20.4613,6.6838,0.0029,1.3331102994455812,0.112926959991455,6.521995494670868,45.76054022271157,0.2920416611702767,5.606196419634007,30.41597434563006,0.18146284425680884,5.991284828846764,31.82471451881587
3.7,293,92.7229,5.8208,0.6116,299,85.3782,5.828,-0.6157,311,73.386,6.5573,-0.3501,329,45.7027,6.5143,0.2474,348,32.888,6.4225,-0.0281,343,21.1297,6.6828,-0.0171,1.3271832782209627,0.1747896671295166,6.53947446138382,46.41448766884995,0.300215954672349,5.635400585751035,30.979514404205165,0.18703401302901862,6.009431113272445,32.425657630143114
3.8,293,93.308,5.882,0.6062,299,85.9579,5.7666,-0.5608,311,74.04,6.522,-0.3554,329,46.3552,6.5371,0.262,348,33.53,6.4176,-0.0791,343,21.7978,6.6803,-0.0195,1.3194778281953343,0.2491004467010498,6.564384506053925,47.07092611945534,0.3089076379479493,5.66542218121827,31.546056622326997,0.19509368035319208,6.028134514575346,33.02847108160065
3.9,293,93.8992,5.9422,0.5891,299,86.5318,5.7109,-0.5076,311,74.6905,6.4875,-0.3142,329,47.0103,6.5649,0.3045,348,34.1716,6.4157,0.0221,343,22.4658,6.6787,-0.0045,1.3098098378681278,0.2452248334884643,6.588906989402772,47.72981681839562,0.3187636972794871,5.696312945013065,32.1156879168283,0.20528560718586217,6.047643882610665,33.63323546986172
4.0,293,94.4964,6.0006,0.5782,299,87.1003,5.6603,-0.4532,311,75.3376,6.4559,-0.2807,329,47.6684,6.5958,0.3237,348,34.8135,6.4216,0.1562,343,23.1337,6.6799,0.0385,1.2986014672454045,0.3187070488929748,6.6207776942920695,48.39189458782482,0.3274167498666988,5.728189314741014,32.6885068483024,0.2153527778990338,6.068172443329251,34.24005271419465
4.1,293,95.0993,6.0578,0.5736,299,87.664,5.6143,-0.4121,311,75.9818,6.4278,-0.2464,329,48.3295,6.6275,0.3217,348,35.4563,6.4349,0.2485,343,23.802,6.6854,0.0999,1.286506607314438,0.3204205632209778,6.652819750614167,49.05717656288624,0.3340663796333657,5.760930989727684,33.26459994727517,0.2238378356758482,6.089707721119154,34.849023486306564
4.2,293,95.7079,6.1156,0.5893,299,88.2234,5.5726,-0.3711,311,76.6234,6.4032,-0.2151,329,48.9938,6.6583,0.3123,348,36.1007,6.4524,0.1907,343,24.4711,6.6963,0.1724,1.274179603205293,0.3138452172279358,6.68420427233696,49.72559699011994,0.3384274116619118,5.794337627691021,33.84403371004427,0.23030553922768543,6.112091504686739,35.46023263677523
4.3,293,96.3225,6.1753,0.6122,299,88.7788,5.5356,-0.3266,311,77.2626,6.3819,-0.1768,329,49.6611,6.6878,0.2984,348,36.7468,6.4708,0.1915,343,25.1415,6.7131,0.2516,1.262074723976095,0.3003926873207092,6.714243541069031,50.39702134422684,0.3424069788597966,5.828180368857212,34.42685174693,0.2363696168716206,6.135122058609507,36.07374484263619
4.4,293,96.943,6.2359,0.5364,299,89.3308,5.504,-0.1578,311,77.8999,6.3637,-0.1487,329,50.3314,6.7168,0.304,348,37.3949,6.4897,0.1993,343,25.814,6.7362,0.266,1.2503087885938016,0.2796822190284729,6.742211762971879,51.071242520524024,0.3452203818634137,5.862421066743192,35.01309385360432,0.24163682216534196,6.158759020296669,36.68962074466585
4.5,293,97.5695,6.2932,0.4823,299,89.88,5.4801,-0.1068,311,78.5355,6.3487,-0.1188,329,51.0046,6.748,0.3418,348,38.0449,6.51,0.2206,343,26.489,6.7643,0.3094,1.2386740354465129,0.2955524325370788,6.771767006225586,51.74841922114659,0.3491205607824107,5.896943104929533,35.60278816409727,0.24818046601394605,6.182922702513204,37.307913014917176
4.6,293,98.2013,6.342,0.3859,299,90.4273,5.4667,-0.0421,311,79.1698,6.3371,-0.0885,329,51.6812,6.784,0.3889,348,38.697,6.5326,0.245,343,27.167,6.7955,0.3277,1.226437775789835,0.3270497918128967,6.804471985406876,52.428866419687274,0.3542001176520279,5.931855161007774,36.19597368019805,0.25652789147783905,6.207740749114598,37.92868708982863
4.7,293,98.8373,6.3791,0.2735,299,90.9739,5.4653,0.0266,311,79.8031,6.3286,-0.0776,329,52.3617,6.8258,0.4428,348,39.3515,6.5575,0.2692,343,27.8482,6.8276,0.3293,1.2128406258356896,0.3601362109184265,6.840485606498719,53.112914980337145,0.3606943377853827,5.967275172772976,36.79270119747535,0.26648075919290026,6.233393538262382,38.55202644365487
4.8,293,99.4765,6.4037,0.0349,299,91.521,5.476,0.1877,311,80.4357,6.322,-0.0666,329,53.0465,6.8709,0.4558,348,40.0086,6.5849,0.2939,343,28.5325,6.8594,0.1682,1.19746487504283,0.4133424162864685,6.881819848127366,53.80109696514988,0.366675050992351,6.003344606551514,37.3930356581305,0.27637413735516103,6.260041614181672,39.17803060507303
4.9,293,100.1175,6.4167,0.0142,299,92.0697,5.4978,0.3076,311,81.0675,6.3152,-0.0803,329,53.7358,6.915,0.4225,348,40.6686,6.6144,0.314,343,29.22,6.8894,0.1544,1.1807939951151305,0.4036526083946228,6.922185108966827,54.49331547604656,0.3705576622377787,6.040012111650749,37.99703686929557,0.28475966517129064,6.287679027917188,39.806798507864755
5.0,293,100.7593,6.4198,-0.0026,299,92.621,5.5295,0.4121,311,81.6986,6.3064,-0.1089,329,54.4293,6.955,0.3806,348,41.3315,6.6448,0.2662,343,29.9084,6.879,0.1292,1.163775784162054,0.3805927038192749,6.960244379348755,55.18933991398144,0.3716775234228594,6.077067877874527,38.60474365708302,0.29115224337310697,6.316154994434317,40.43841400730818
5.1,293,101.4011,6.4154,-0.0138,299,93.176,5.5697,0.4994,311,82.3287,6.2953,-0.1161,329,55.1266,6.9914,0.3578,348,41.9974,6.6733,0.2347,343,30.5973,6.8998,0.0952,1.1471406009045098,0.3541831374168396,6.9956626930904395,55.88890618329049,0.3701448472348737,6.114235630216813,39.21616722010471,0.2955489547862253,6.345270218771628,41.072941029185344
5.2,293,102.0422,6.407,-0.0089,299,93.7353,5.6166,0.4783,311,82.9576,6.2827,-0.1209,329,55.8276,7.0277,0.379,348,42.666,6.6969,0.1781,343,31.288,6.9141,0.0594,1.130725061360579,0.3384910225868225,7.029511795349121,56.5918573628254,0.3664156306860393,6.1512501149403,39.83129223159874,0.298248969223596,6.374825114250251,41.71042354061037
5.3,293,102.6824,6.3982,-0.0073,299,94.2995,5.6679,0.5061,311,83.5852,6.2705,-0.1093,329,56.5323,7.067,0.4187,348,43.3365,6.7137,0.117,343,31.9798,6.9224,0.03,1.113516019463,0.3588117957115173,7.0653929749202735,57.29839666031743,0.3618450113526014,6.187891678008904,40.45008139939962,0.2997296630335793,6.404650011172611,42.35088854172763
5.4,293,103.322,6.393,-0.0024,299,94.8689,5.7199,0.491,311,84.2118,6.26,-0.0895,329,57.2411,7.1086,0.3706,348,44.0084,6.7244,0.0505,343,32.6723,6.926,0.0085,1.0947154427633428,0.3766233325004577,7.103055308170319,58.00870219113446,0.3543810321085271,6.224076179144164,41.07248901731404,0.2980739850159892,6.434622977475969,42.99435083947523
5.5,293,103.9614,6.3945,0.0052,299,95.4433,5.7677,0.4274,311,84.8374,6.2517,-0.0726,329,57.9539,7.1478,0.3205,348,44.6811,6.7307,0.0296,343,33.3649,6.9261,-0.0082,1.074668303645753,0.2930200099945068,7.13235730916977,58.72193792205144,0.3459461104754468,6.259514282355016,41.69844044554954,0.29380633631384473,6.464430375977567,43.64079387707299
5.6,293,104.6014,6.4056,0.2025,299,96.022,5.8069,0.2635,311,85.4622,6.2456,-0.0507,329,58.6703,7.179,0.2298,348,45.3544,6.7342,0.0144,343,34.0573,6.9231,-0.0508,1.0550468422465846,0.2780016660690307,7.160157475776673,59.4379536696291,0.3346171699130118,6.29410889340256,42.3278513348898,0.28546578201949807,6.493811009608952,44.29017497803388
5.7,293,105.2436,6.4384,0.3616,299,96.6041,5.8343,0.1639,311,86.0866,6.2412,-0.0382,329,59.3892,7.2004,0.1484,348,46.0279,6.7352,-0.0016,343,34.7493,6.9171,-0.0855,1.0379435106302672,0.1815052032470703,7.178307996101379,60.155784469239244,0.3211347144887832,6.327570610393861,42.96060839592919,0.2739547752173238,6.522357587810902,44.94241073681497
5.8,293,105.8892,6.4748,0.5215,299,97.1883,5.8496,0.0739,311,86.7105,6.2371,-0.046,329,60.11,7.2155,0.1415,348,46.7013,6.7337,-0.0145,343,35.4406,6.908,-0.1219,1.024174829910547,0.1229823231697082,7.190606228418351,60.87484509208108,0.3078602968960168,6.359684081842739,43.59657680411346,0.2615972307475018,6.549753065332634,45.59738604334824
5.9,293,106.5391,6.5229,0.6458,299,97.7736,5.856,0.0261,311,87.3339,6.2309,-0.0871,329,60.8323,7.2301,0.1657,348,47.3745,6.7302,-0.0215,343,36.1308,6.8959,-0.1533,1.0124030718723829,0.1324466466903686,7.203850893087388,61.59523018138982,0.296992116461806,6.390470111532341,44.23562381526669,0.2506367639174328,6.5759127884073845,46.25497732218898
6.0,293,107.1942,6.5788,0.5827,299,98.3594,5.8596,0.0479,311,87.9565,6.2208,-0.1403,329,61.5562,7.2477,0.2051,348,48.0473,6.7266,-0.0154,343,36.8197,6.8819,-0.1416,1.000154521261794,0.1222601532936096,7.216076908416749,62.316837872231496,0.2879266304661855,6.420169323178522,44.87764074758454,0.24143720820560716,6.600976464799127,46.91507496866889
6.1,293,107.855,6.6375,0.5892,299,98.9456,5.8657,0.0988,311,88.5778,6.2061,-0.1923,329,62.282,7.268,0.2226,348,48.7199,6.7255,0.0042,343,37.5072,6.8679,-0.1307,0.9857450953946508,0.1603859066963195,7.2321154990863805,63.040049422140136,0.2815177846159302,6.44896198622514,45.522536946207055,0.23480265982650184,6.625120185619688,47.57758698723086
6.2,293,108.5217,6.6961,0.578,299,99.5327,5.8762,0.1546,311,89.1975,6.1873,-0.2295,329,63.0098,7.289,0.2028,348,49.3927,6.729,0.0677,343,38.1933,6.8556,-0.1073,0.9690204799249144,0.1603724956512451,7.2481527486515045,63.76486469700529,0.2758791083209386,6.477113764686734,46.170248322675725,0.22964083936784233,6.648600451602339,48.24244703239109
6.3,293,109.1942,6.7537,0.572,299,100.1211,5.8912,0.2093,311,89.8151,6.166,-0.2244,329,63.7398,7.3096,0.1975,348,50.066,6.7374,0.1199,343,38.8784,6.8451,-0.0954,0.9507178899859396,0.1410839557647705,7.262261144227982,64.49109081142808,0.2702030821398251,6.504701675518827,46.820718490227605,0.22491134592594242,6.671564535539123,48.909603485945006
6.4,293,109.8724,6.811,0.5611,299,100.7112,5.9107,0.2281,311,90.4306,6.1435,-0.2321,329,64.4717,7.3297,0.1962,348,50.7403,6.7494,0.146,343,39.5624,6.8344,-0.125,0.9314457290934632,0.1744886636734008,7.279710010595322,65.21906181248761,0.2632236178180253,6.53172198373281,47.47389068860089,0.21940680524434963,6.694055670131718,49.57900905295818
6.5,293,110.5564,6.8675,0.5497,299,101.3034,5.9345,0.2689,311,91.0438,6.1204,-0.2372,329,65.2057,7.3495,0.1891,348,51.4159,6.7629,0.1514,343,40.2451,6.8206,-0.1704,0.9114589325157556,0.1503231525421142,7.294742325849533,65.94853604507257,0.2540966213044621,6.558044345514612,48.12969512315235,0.2122216243208983,6.715996350656153,50.250608688023796
6.6,293,111.2458,6.9223,0.5272,299,101.8982,5.9615,0.2956,311,91.6547,6.0966,-0.2441,329,65.9415,7.3676,0.1248,348,52.0929,6.7775,0.1772,343,40.9263,6.8026,-0.2167,0.8907271684919669,0.1478803753852844,7.3095303633880615,66.67948908141138,0.2419115632202398,6.5834540076450585,48.788040523916855,0.20243930561704146,6.7372185130882425,50.92433053933262
6.7,293,111.9407,6.9747,0.5026,299,102.4958,5.9905,0.3109,311,92.2631,6.0723,-0.2142,329,66.679,7.382,0.0898,348,52.7716,6.7959,0.2447,343,41.6055,6.7812,-0.2414,0.8698150250238915,0.0690186023712158,7.316432223625183,67.4111323037739,0.2286229360765644,6.607645163967082,49.448805040313566,0.19106629772518285,6.757462443649946,51.60007678369762
6.8,293,112.6407,7.025,0.4895,299,103.0964,6.0211,0.3368,311,92.8691,6.0482,-0.2055,329,67.4177,7.3911,0.0469,348,53.4525,6.8218,0.3503,343,42.2825,6.7591,-0.1832,0.8496251356979841,0.0575854182243347,7.322190765447617,68.14335138031865,0.2121979975775642,6.630507457574739,50.11185578607104,0.17677072161429294,6.776569073422465,52.27773369103986
6.9,293,113.3456,7.074,0.4807,299,103.7002,6.0543,0.3749,311,93.4729,6.0265,-0.1722,329,68.157,7.3949,0.0093,348,54.1364,6.8571,0.4581,343,42.9574,6.7388,-0.1549,0.8311011383243281,0.0175114870071411,7.323941914148331,68.87574557173349,0.1940758741911914,6.651727257332495,50.77702851180429,0.16084844644103244,6.7942461455838945,52.957158305598256
7.0,293,114.0554,7.1222,0.4742,299,104.3075,6.0923,0.4373,311,94.0747,6.0102,-0.1112,329,68.8965,7.3947,-0.0246,348,54.8243,6.9005,0.4604,343,43.6305,6.723,-0.1109,0.8148434914838437,-0.0202266573905944,7.321919248409271,69.60793749657441,0.1737423950241433,6.671134844751614,51.44414199627945,0.1433005303881131,6.810330990227998,53.638191404621054
7.1,293,114.77,7.1696,0.4654,299,104.919,6.1366,0.5105,311,94.6753,6.0019,-0.044,329,69.6358,7.3921,-0.0463,348,55.5168,6.9484,0.4839,343,44.3022,6.7127,-0.0616,0.801029601090129,-0.0577290654182434,7.316146341867447,70.33955213076116,0.1534419171486841,6.6885090842540285,52.11299290470485,0.1255309471511152,6.82466104326681,54.32065750894773
7.2,293,115.4893,7.216,0.4575,299,105.5351,6.187,0.5175,311,95.2755,6.0023,0.0516,329,70.3748,7.3877,-0.0777,348,56.214,6.9968,0.47,343,44.9733,6.708,-0.0295,0.789653713463098,-0.0744693279266357,7.308699409074784,71.07042207166865,0.1310809050036292,6.703853275968897,52.78337823230174,0.10549000721527059,6.837214137981921,55.00437892274592
