t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3
1.0,660,89.0456,7.7217,-0.0448,683,68.7953,8.0765,-0.0291,681,49.7176,8.8012,0.3168,694,40.8021,8.2649,-0.5261,695,26.8778,8.36,-0.4502,711,8.465,8.5111,0.387,-4.5687815852991,-0.5261,8.21321,41.596261999999996,-0.3227815537643156,7.9594705501909395,26.25201500178111,-0.164423409934508,8.345171875008527,26.477088185900865
1.1,660,89.8176,7.7173,-0.0541,683,69.6027,8.0725,-0.0624,681,50.5993,8.8323,0.3163,694,41.6264,8.2193,-0.3845,695,27.8174,8.354,-0.4246,711,9.3176,8.541,0.2285,-4.27729005005108,-0.3845,8.174760000000001,42.413737999999995,-0.2729714402993162,7.927192394814508,27.044734241262564,-0.1652545004243559,8.328729534015077,27.309961139302374
1.2,660,90.589,7.7119,-0.0692,683,70.4097,8.0657,-0.0912,681,51.484,8.8621,0.2783,694,42.4457,8.1677,-0.2485,695,28.7527,8.348,-0.4261,711,10.1729,8.5656,0.1686,-4.02090939715903,-0.2485,8.14991,43.228729,-0.2233328061814527,7.899895250784576,27.83472376634102,-0.162932197215367,8.312204083972642,28.14118154769964
1.3,660,91.3599,7.7047,-0.0971,683,71.2158,8.057,-0.1061,681,52.3716,8.8888,0.2457,694,43.2615,8.1475,-0.1572,695,29.6838,8.342,-0.4501,711,11.0303,8.5826,0.107,-3.75034444442565,-0.1572,8.13419,44.042148,-0.1764347194202521,7.877561970166431,28.622479963357662,-0.1590077565425169,8.295910864251105,28.97077263412475
1.4,660,92.1298,7.6944,-0.1399,683,72.021,8.0477,-0.0975,681,53.2617,8.9129,0.2261,694,44.0755,8.1333,-0.1181,695,30.6104,8.336,-0.488,711,11.889,8.5923,0.0495,-3.57086698060774,-0.1181,8.122380000000001,44.854386,-0.1342887984556244,7.859918498224405,29.408471813180107,-0.1548308435800157,8.280010088596853,29.79877364298444
1.5,660,92.8985,7.6802,-0.1854,683,72.8253,8.0387,-0.0872,681,54.1541,8.9359,0.2246,694,44.8882,8.1199,-0.1298,695,31.5321,8.33,-0.529,711,12.7485,8.5963,0.0195,-3.41165988093586,-0.1298,8.1094,45.665326,-0.09812504389044327,7.846489618378842,30.193120775017988,-0.1509864815703091,8.264527004238852,30.62522634340832
1.6,660,93.6657,7.6627,-0.1804,683,73.6288,8.0309,-0.0756,681,55.0489,8.9595,0.2517,694,45.6994,8.1053,-0.1404,695,32.4486,8.324,-0.5633,711,13.6082,8.5984,0.0205,-3.25721870811398,-0.1404,8.095360000000001,46.474862,-0.06646315407723191,7.836677113989798,30.97678848641697,-0.14628544794232,8.249428356081822,31.4501691790165
1.7,660,94.431,7.6437,-0.184,683,74.4315,8.0232,-0.0833,681,55.9461,8.9852,0.2789,694,46.5093,8.0916,-0.1143,695,33.3597,8.318,-0.574,711,14.4682,8.6013,0.0377,-3.10004979771589,-0.1143,8.08393,47.283255,-0.0372638001028474,7.830030798582075,31.759791566275176,-0.1406433220940585,8.23479981128759,32.27364916014526
1.8,660,95.1945,7.6253,-0.1666,683,75.2334,8.0133,-0.119,681,56.846,9.0137,0.3111,694,47.318,8.083,-0.0659,695,34.2652,8.312,-0.5104,711,15.3285,8.6051,0.0379,-2.94393110797022,-0.0659,8.077340000000001,48.090989,-0.0070688715853819434,7.82630441857179,32.542422008132355,-0.1325025498621646,8.220735479078185,33.095722708053074
1.9,660,95.9562,7.6091,-0.1424,683,76.034,7.9993,-0.1675,681,57.749,9.0449,0.3331,694,48.1263,8.0831,0.0687,695,35.1653,8.306,-0.4637,711,16.1892,8.6079,0.0286,-2.79767803845819,0.0687,8.08421,48.89941,0.02437344458464203,7.825597531413252,33.32498176127368,-0.1211248207104508,8.207485224091968,33.91647123046228
2.0,660,96.7164,7.5954,-0.0318,683,76.833,7.9815,-0.1945,681,58.6551,9.077,0.3092,694,48.9351,8.0924,0.1849,695,36.0605,8.3,-0.4042,711,17.05,8.6081,-0.0217,-2.66934853310523,0.1849,8.1027,49.70968,0.05478757972995963,7.828034875871716,34.10778524886085,-0.1075836161736424,8.195372742020924,34.73600850466437
2.1,660,97.4754,7.5843,-0.0243,683,77.6302,7.963,-0.1833,681,59.5643,9.1078,0.285,694,49.7451,8.1081,0.2462,695,36.9514,8.294,-0.3451,711,17.9106,8.6043,-0.1032,-2.5619381595297,0.2462,8.127320000000001,50.522412,0.07952470297632219,7.833513633844712,34.891136612245326,-0.0947629243516983,8.18461438040356,35.55446994270472
2.2,660,98.2335,7.5776,-0.0095,683,78.4257,7.9469,-0.1318,681,60.4765,9.1357,0.2511,694,50.5568,8.1264,0.1851,695,37.8386,8.288,-0.3238,711,18.7705,8.594,-0.2277,-2.47147318090673,0.1851,8.14583,51.336995,0.09929982128306764,7.841466104142344,35.67528322265956,-0.0826362077101436,8.175138087968389,36.37198375150156
2.3,660,98.9913,7.5787,0.0151,683,79.2198,7.9346,-0.0945,681,61.3913,9.1605,0.2285,694,51.3704,8.1447,0.1791,695,38.7225,8.282,-0.3047,711,19.629,8.5755,-0.2456,-2.39147472104559,0.1791,8.16374,52.153369,0.11210606503576942,7.851396086270651,36.46042283128662,-0.0726515013282802,8.166874467197374,37.1886711982213
2.4,660,99.7497,7.5903,0.1815,683,80.0128,7.9257,-0.07,681,62.3085,9.1844,0.1222,694,52.1858,8.1628,0.1808,695,39.6033,8.276,-0.3132,711,20.4851,8.5481,-0.3409,-2.31681289913152,0.1808,8.18182,52.971551,0.11887776248954811,7.862606692774229,37.246683500564046,-0.0648623936697846,8.159609317064547,38.00463212992775
2.5,660,100.5099,7.612,0.2711,683,80.805,7.9185,-0.0648,681,63.2282,9.2095,0.1327,694,53.003,8.1813,0.187,695,40.4811,8.27,-0.3327,711,21.3381,8.5122,-0.4259,-2.24442729387959,0.187,8.200520000000001,53.791602999999995,0.11875450944420567,7.874494469023183,38.03413294746636,-0.0597453132672046,8.153123077697568,38.81994443769751
2.6,660,101.2724,7.6395,0.3037,683,81.5965,7.9108,-0.0897,681,64.1482,9.1901,0.1369,694,53.822,8.1996,0.0829,695,41.3555,8.264,-0.3683,711,22.1873,8.4702,-0.47,-2.1730030729453,0.0829,8.208810000000001,54.612483999999995,0.11762021767097824,7.886369919967604,38.82276993946313,-0.0559623673536633,8.147148546370849,39.63465929233459
2.7,660,102.0378,7.668,0.2944,683,82.3871,7.9011,-0.117,681,65.0685,9.2153,0.1214,694,54.6427,8.2148,0.0599,695,42.2264,8.258,-0.4108,711,23.0321,8.4273,-0.3869,-2.15364796834329,0.0599,8.2148,55.433964,0.11385510101300551,7.898131941734701,39.61258313363659,-0.0538361435251301,8.141552309635482,40.44881452329814
2.8,660,102.806,7.6954,0.28,683,83.1766,7.8889,-0.1453,681,65.991,9.2357,0.1266,694,55.4646,8.2234,0.0206,695,43.0933,8.252,-0.4718,711,23.8729,8.3881,-0.3348,-2.08100261570098,0.0206,8.21686,56.25565,0.107651487532134,7.909517451836002,40.403534878820196,-0.0530680266714656,8.136168695282969,41.26243139282644
2.9,660,103.5768,7.7219,0.2787,683,83.9648,7.8745,-0.1631,681,66.9153,9.2489,0.07,694,56.287,8.223,-0.0244,695,43.9556,8.246,-0.5187,711,24.71,8.3543,-0.2879,-2.00226764043365,-0.0244,8.21442,57.077092,0.09875468350972773,7.920282600589215,41.195563138879116,-0.0533165197092629,8.130861892615822,42.07551758208802
3.0,660,104.3504,7.7493,0.2984,683,84.7515,7.8593,-0.1398,681,67.8405,9.2556,0.03,694,57.1088,8.2135,-0.1486,695,44.8132,8.24,-0.5207,711,25.544,8.3252,-0.248,-1.91574053555353,-0.106622099876404,8.20375779001236,57.89746777900123,0.0964532801901414,7.930158068940188,41.988578945773135,-0.0517153456146336,8.125530240644895,42.88807060615251
3.1,660,105.1269,7.7796,0.3415,683,85.5366,7.8446,-0.1281,681,68.7662,9.2585,0.0128,694,57.9293,8.1964,-0.2181,695,45.6657,8.234,-0.5142,711,26.3753,8.3015,-0.0951,-1.82100002876415,0.040760040283203,8.207833794040681,58.71825115840531,0.09379343485345659,7.939803396959203,42.782559285469056,-0.0503520707871581,8.120358706083431,43.70010647676085
3.2,660,105.9066,7.8153,0.4012,683,86.3205,7.8316,-0.1083,681,69.6921,9.2596,0.0079,694,58.7478,8.1741,-0.2591,695,46.5132,8.228,-0.5477,711,27.2047,8.2854,-0.0536,-1.71851779769459,0.014403462409973,8.209274140281678,59.53917857243347,0.09187826501004913,7.949182740444549,43.57747755951351,-0.0485017395105277,8.115323499004715,44.511638826661326
3.3,660,106.6902,7.8577,0.4764,683,87.1031,7.8211,-0.0846,681,70.618,9.2586,-0.0354,694,59.564,8.1492,-0.2749,695,47.3553,8.222,-0.6249,711,28.0329,8.2784,-0.0118,-1.61098519392912,0.00378954410553,8.20965309469223,60.3601438819027,0.09060728493023927,7.958370566945554,44.37331461620806,-0.0468020599526398,8.110473325053663,45.32268615916669
3.4,660,107.4784,7.9063,0.5292,683,87.8848,7.8132,-0.0322,681,71.5436,9.2527,-0.1242,694,60.3776,8.1234,-0.2572,695,48.1914,8.216,-0.6386,711,28.8608,8.2796,0.0234,-1.50357324438012,-0.021437287330628,8.207509365959169,61.180894818498615,0.09146967473516332,7.967431295438578,45.170057745751926,-0.0451979194453904,8.105793119058399,46.13326547107253
3.5,660,108.2717,7.9582,0.542,683,88.6659,7.808,-0.0187,681,72.4682,9.2401,-0.2197,694,61.1887,8.0974,-0.2589,695,49.0211,8.21,-0.6214,711,29.6892,8.2878,0.1163,-1.40180106586859,-0.025317192077637,8.204977646751404,62.001392583173754,0.08798423120396476,7.976578262912095,45.96771557204313,-0.0454376344869889,8.10127332711386,46.94339280378392
3.6,660,109.0701,8.0101,0.5234,683,89.4465,7.8056,-0.0058,681,73.3914,9.2225,-0.1215,694,61.9971,8.0712,-0.2623,695,49.8445,8.204,-0.5434,711,30.5186,8.3013,0.1623,-1.30853847468697,-0.057997941970825,8.199177852554321,62.82131036842918,0.0857434502641246,7.985376686032491,46.766253240646385,-0.0456287576410749,8.09672956366516,47.753065760150434
3.7,660,109.8737,8.0617,0.5238,683,90.2271,7.8056,0.0065,681,74.3128,9.2056,-0.0968,694,62.8029,8.0448,-0.2602,695,50.6623,8.151,-0.4806,711,31.3496,8.3178,0.1796,-1.22188557395286,-0.080536961555481,8.191124156398773,63.64042278406906,0.08540398437121341,7.993951031058903,47.56564834375227,-0.0454324852798647,8.092166687901052,48.56228242894053
3.8,660,110.6825,8.1142,0.5436,683,91.0078,7.8082,0.0435,681,75.2328,9.1946,-0.0444,694,63.6061,8.0196,-0.1935,695,51.4749,8.1012,-0.4872,711,32.1822,8.3346,0.1667,-1.13690165444772,-0.076925754547119,8.183431580944061,64.45876594216347,0.08946346553132457,8.002491429496024,48.36589748670188,-0.0436494868932972,8.087623439373067,49.37104477287784
3.9,660,111.4966,8.169,0.5698,683,91.7889,7.8131,0.0714,681,76.1521,9.1921,0.0128,694,64.407,7.9975,-0.158,695,52.2824,8.0498,-0.5184,711,33.0164,8.3503,0.1573,-1.05115716677377,0.004311800003052,8.183862760944367,65.2771522182579,0.0951406312713279,8.011437776049156,49.167041264306796,-0.0406296633017019,8.083258490683736,50.17937062194621
4.0,660,112.3164,8.2262,0.5765,683,92.5705,7.8205,0.0981,681,77.0716,9.1975,0.0636,694,65.2059,7.981,-0.1043,695,53.0848,7.9971,-0.515,711,33.8523,8.3669,0.1864,-0.965279174000528,0.003534555435181,8.184216216487885,66.09557383990669,0.10480604097960541,8.02095183917629,49.969136448224425,-0.0355519331396639,8.079195524353565,50.98729017438157
4.1,660,113.142,8.2852,0.5922,683,93.3531,7.83,0.124,681,77.9918,9.2076,0.0815,694,66.0035,7.9717,-0.0437,695,53.882,7.9472,-0.4615,711,34.69,8.387,0.2322,-0.883051467234747,0.066298365592957,8.190846053047181,66.91465844521142,0.11754976637228406,8.03143244327425,50.77227969255185,-0.0283481007712936,8.0756403310396,51.79485420748553
4.2,660,113.9735,8.3453,0.596,683,94.1367,7.8419,0.131,681,78.9131,9.2174,0.0597,694,66.8006,7.9696,0.0147,695,54.6745,7.903,-0.4136,711,35.5298,8.4101,0.2457,-0.808959535939727,0.120863080024719,8.202932361049653,67.73495168131637,0.1320200010273851,8.043187419911478,51.576598434542994,-0.0198526197988489,8.07280552096247,52.60213475958177
4.3,660,114.811,8.4044,0.5752,683,94.9215,7.8558,0.1508,681,79.8351,9.2221,0.008,694,67.5977,7.9732,0.0686,695,55.4628,7.8626,-0.3948,711,36.372,8.4324,0.1982,-0.746354729096439,0.167817413806915,8.219714102430345,68.55692309155941,0.14577903481995885,8.056389420014217,52.38223737654442,-0.0108562617593002,8.070820258982586,53.409216785480034
4.4,660,115.6542,8.4602,0.516,683,95.7079,7.8712,0.1604,681,80.7571,9.2188,-0.0844,694,68.3954,7.98,0.0929,695,56.247,7.8225,-0.4079,711,37.2162,8.4514,0.1604,-0.696454668616482,0.212900280952454,8.241004130525589,69.38102350461196,0.15938190003578093,8.070967323496212,53.18933410889404,-0.0014476019294091,8.069734632806655,54.2161902487607
4.5,660,116.5028,8.5108,0.4631,683,96.4958,7.8869,0.1557,681,81.6784,9.2072,-0.1718,694,69.1938,7.9882,0.1001,695,57.0272,7.7811,-0.42,711,38.0621,8.4671,0.1378,-0.657988387414221,0.205128967761993,8.261517027301789,70.20717520734215,0.1712982829248291,8.08690551349979,53.99802466024401,0.0078091367662297,8.069589872613715,55.02314923602207
4.6,660,117.3561,8.5567,0.424,683,97.2852,7.9017,0.1474,681,82.5982,9.189,-0.2296,694,69.9931,7.9973,0.1071,695,57.8032,7.7393,-0.4224,711,38.9095,8.4814,0.1314,-0.628679867806416,0.210495412349701,8.282566568536758,71.03543186419583,0.18189729649323275,8.104035341792272,54.80842819442324,0.016989123213062,8.070370786290338,55.83018631465111
4.7,660,118.2139,8.5996,0.4043,683,98.0761,7.9157,0.1429,681,83.516,9.1673,-0.2485,694,70.7934,8.0081,0.1362,695,58.5751,7.6985,-0.4097,711,39.7583,8.4952,0.1397,-0.606715308007728,0.224375247955322,8.305004093332292,71.86593227352904,0.19134193369454292,8.122225071441596,55.6206507015674,0.0261915682093586,8.072069698611644,56.63739328451227
4.8,660,119.076,8.6409,0.3944,683,98.8684,7.93,0.155,681,84.4317,9.1454,-0.2127,694,71.5949,8.0222,0.1788,695,59.343,7.6582,-0.4112,711,40.6086,8.5092,0.1441,-0.590879422992501,0.241756081581116,8.329179701490403,72.6988502436781,0.2000549768666638,8.14135926481105,56.434786628048506,0.0356528826773491,8.07468885543258,57.44486217005553
4.9,660,119.9421,8.6814,0.3865,683,99.6622,7.946,0.1771,681,85.3452,9.1253,-0.1878,694,72.398,8.0402,0.2244,695,60.1067,7.6164,-0.4405,711,41.4602,8.5238,0.1518,-0.580769440761638,0.279689133167267,8.35714861480713,73.5345651051588,0.2087502243617089,8.161364762497717,57.25092310429828,0.0456286147629626,8.078254143700315,58.25268758442556
5.0,660,120.8122,8.7208,0.3753,683,100.4577,7.9639,0.1697,681,86.2568,9.1073,-0.1707,694,73.2031,8.0619,0.2286,695,60.8661,7.571,-0.4962,711,42.3133,8.5388,0.1536,-0.575791171870286,0.304015219211578,8.387550136728287,74.37332011883163,0.21580029775868614,8.182239784933888,58.069147082791666,0.0555818774807295,8.082817005176612,59.06096928494322
5.1,660,121.6862,8.7584,0.3502,683,101.255,7.9825,0.1686,681,87.1667,9.0899,-0.1769,694,74.0105,8.086,0.243,695,61.6207,7.5219,-0.5272,711,43.168,8.5541,0.0973,-0.575438744266754,0.294248282909393,8.416974965019227,75.21501761533355,0.22181175720899982,8.203819814709757,58.88952906426264,0.065374020920142,8.088375192924685,59.86980680423569
5.2,660,122.5636,8.7915,0.1554,683,102.0541,7.9999,0.1471,681,88.0747,9.0706,-0.2235,694,74.8203,8.1104,0.2347,695,62.3701,7.4658,-0.5371,711,44.0242,8.5694,0.0966,-0.579129013836245,0.33029705286026,8.450004670305253,76.06001808236408,0.22437242998233606,8.226000990430657,59.712129163305704,0.0740967648602065,8.0949125950167,60.67929806373736
5.3,660,123.444,8.8159,0.0969,683,102.8548,8.0139,0.1074,681,88.9806,9.0472,-0.2737,694,75.6325,8.1332,0.2121,695,63.1141,7.4138,-0.5484,711,44.8818,8.5824,0.0669,-0.586081216070233,0.289397597312927,8.478944430036545,76.90791252536772,0.2238519980099633,8.24843823342889,60.53697298664859,0.0815976886592241,8.10232227150272,61.48953029088763
5.4,660,124.3262,8.8275,0.0232,683,103.6567,8.0232,0.0597,681,89.8839,9.0194,-0.3211,694,76.4468,8.1538,0.176,695,63.8528,7.3601,-0.5369,711,45.7402,8.5874,-0.0031,-0.595524929141618,0.285482048988342,8.50749263493538,77.75866178886127,0.21952090391096749,8.270823433229888,61.364055329971585,0.0875271149829017,8.110482040368643,62.300578494924494
5.5,660,125.2089,8.8259,-0.0395,683,104.4592,8.028,0.0249,681,90.7843,8.9876,-0.3552,694,77.2631,8.1722,0.1583,695,64.586,7.304,-0.559,711,46.5986,8.5799,-0.1634,-0.606980489745886,0.238398551940918,8.531332490129472,78.61179503787422,0.21338736803332406,8.292775523620984,62.193332882333685,0.0921572580349166,8.119234751866934,63.11250197011119
5.6,660,126.0909,8.8151,-0.1482,683,105.2621,8.0301,0.0133,681,91.6813,8.9532,-0.3787,694,78.0812,8.1884,0.1367,695,65.3135,7.2469,-0.5576,711,47.4555,8.5587,-0.313,-0.620224551036169,0.229706883430481,8.55430317847252,79.46722535572147,0.20365975625402638,8.314114260424317,63.024744308376114,0.0949587139151069,8.128450477670425,63.92534701787823
5.7,660,126.9717,8.8004,-0.1644,683,106.0652,8.0321,0.0214,681,92.5748,8.9164,-0.4061,694,78.9007,8.2018,0.1062,695,66.0355,7.1921,-0.5152,711,48.3098,8.5257,-0.429,-0.634415279488962,0.193348586559296,8.573638037128449,80.32458915943431,0.1925667846989341,8.33448023604972,63.85819233198109,0.0963607424514502,8.137946349061936,64.73914165278443
5.8,660,127.8509,8.7847,-0.1704,683,106.8686,8.0351,0.0387,681,93.4644,8.876,-0.4529,694,79.7213,8.2115,0.0461,695,66.7522,7.1432,-0.3901,711,49.1603,8.4846,-0.4948,-0.648578138446629,0.154019773006439,8.589040014429093,81.18349316087722,0.17854534776657038,8.353736914519613,64.69356602343305,0.0958622854481026,8.147582423307082,65.55389989511514
5.9,660,128.7286,8.7675,-0.1944,683,107.6723,8.0389,0.0402,681,94.3497,8.8301,-0.5249,694,80.5428,8.2174,0.0245,695,67.4645,7.1023,-0.3184,711,50.0065,8.4399,-0.4387,-0.662438273643173,0.079230666160584,8.596963081045152,82.04318946898174,0.16487238307633664,8.37159144929627,65.53072516836268,0.0944234732344234,8.157168651851892,66.36961676030032
6.0,660,129.6043,8.7474,-0.214,683,108.4764,8.0424,0.0322,681,95.2301,8.7769,-0.5691,694,81.3647,8.2201,0.008,695,68.1731,7.07,-0.2414,711,50.8482,8.3948,-0.429,-0.677167391200228,0.072336316108704,8.604196712656021,82.90360914024734,0.1498650766076641,8.388078687603903,66.36953303712306,0.0914862854115001,8.166610999175335,67.18627786021786
6.1,660,130.4779,8.7244,-0.2379,683,109.2808,8.0454,0.0313,681,96.1048,8.717,-0.627,694,82.1867,8.2205,-0.004,695,68.879,7.0471,-0.1552,711,51.6855,8.3514,-0.4082,-0.694674976385391,0.031726717948914,8.607369384450914,83.76434607869243,0.13498754746039965,8.40306519526467,67.20983955664954,0.0874667521905117,8.175759627716484,68.0038538229895
6.2,660,131.3491,8.7002,-0.2358,683,110.0855,8.0494,0.0542,681,96.9733,8.6535,-0.641,694,83.0087,8.2189,-0.0273,695,69.583,7.0327,-0.1103,711,52.5187,8.3108,-0.3727,-0.715809100918652,0.007560074329376,8.608125391883851,84.62515861788083,0.12019560129553974,8.41656395001071,68.05149595165061,0.0829133782500828,8.184506302935535,68.82230445328307
6.3,660,132.218,8.6774,-0.2122,683,110.8908,8.0559,0.0921,681,97.8355,8.5907,-0.6108,694,83.8304,8.2157,-0.0477,695,70.2857,7.0216,-0.115,711,53.3479,8.275,-0.3003,-0.7390352927914,-0.031775832176209,8.60494780866623,85.48565339874744,0.10682737840610318,8.428583510140264,68.89435430266464,0.0779736303566836,8.192797640760544,69.64158421735911
6.4,660,133.0847,8.6574,-0.1726,683,111.6968,8.0658,0.1299,681,98.6917,8.5322,-0.5108,694,84.6517,8.2106,-0.068,695,70.9871,7.0077,-0.1671,711,54.1739,8.2446,-0.2525,-0.761943416767315,-0.061550736427307,8.5987927350235,86.34553267224979,0.0937591003582191,8.439266247980875,69.73828092746272,0.0728543857992023,8.200595003796213,70.46164371773874
6.5,660,133.9496,8.6408,-0.141,683,112.5041,8.0784,0.1523,681,99.5422,8.4793,-0.4557,694,85.4724,8.2039,-0.0845,695,71.687,6.9904,-0.1833,711,54.9971,8.2182,-0.2279,-0.781648478291759,-0.071654796600342,8.591627255363464,87.20469539778614,0.08179158839340249,8.448642158016696,70.5831451432644,0.067321547067369,8.207880442376133,71.28243176197635
6.6,660,134.813,8.627,-0.1186,683,113.3126,8.0922,0.1381,681,100.3878,8.4329,-0.3928,694,86.2924,8.1962,-0.0757,695,72.3853,6.9751,-0.0734,711,55.8177,8.195,-0.1935,-0.797473624709424,-0.094625353813171,8.582164719982147,88.06291186978436,0.07165084363480947,8.456821316856036,71.42882727495001,0.0620846992902058,8.214612597082871,72.10389302168464
6.7,660,135.6751,8.6149,-0.1104,683,114.1225,8.1061,0.1341,681,101.2292,8.3942,-0.3146,694,87.1116,8.1882,-0.0734,695,73.0824,6.9667,-0.0259,711,56.6364,8.1776,-0.0733,-0.809238254794889,-0.081493079662323,8.574015412015916,88.92031341098594,0.0633523763017743,8.463986401219517,72.27522591507196,0.0574189634282906,8.220821067011892,72.92597512838583
6.8,660,136.536,8.6032,-0.1118,683,114.9338,8.1194,0.1282,681,102.0671,8.3648,-0.2043,694,87.9301,8.1809,-0.064,695,73.779,6.9644,-0.0011,711,57.4536,8.1675,-0.0353,-0.816735391787318,-0.086541831493378,8.565361228866578,89.77684953387259,0.05715137551865871,8.470321638849693,73.12225807895692,0.053499175285988,8.226562963354722,73.74863142472131
6.9,660,137.3958,8.5916,-0.1098,683,115.7464,8.1322,0.1234,681,102.9026,8.3451,-0.1258,694,88.7479,8.1747,-0.052,695,74.4754,6.9646,0.0032,711,58.2701,8.1628,-0.0148,-0.819952072348807,-0.075549602508545,8.557806268615723,90.63263016073418,0.05281953267257174,8.476036776401559,73.96986175659708,0.0503071445682381,8.231912880883321,74.57182271280963
7.0,660,138.2544,8.5805,-0.101,683,116.5602,8.1446,0.1145,681,103.7365,8.3331,-0.0742,694,89.5651,8.1697,-0.0389,695,75.1719,6.9654,0.0114,711,59.0864,8.162,0.0059,-0.818749182207627,-0.056372821331024,8.55216898648262,91.48784705938243,0.05066493782039262,8.481318729668816,74.81799362956397,0.0478794791518891,8.236943595340145,75.39551707234365
7.1,660,139.1119,8.5707,-0.0876,683,117.3753,8.1566,0.1109,681,104.5695,8.3254,-0.0553,694,90.3819,8.1657,-0.0311,695,75.8685,6.9668,0.0196,711,59.9028,8.1658,0.063,-0.814340415763953,-0.040154457092285,8.548153540773392,92.34266241345978,0.04959597373079497,8.486385223450855,75.66663215190906,0.0457325571786079,8.241731543255334,76.21969022666919
