t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field,v5_mpc_base2_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed
1.0,59,88.4315,5.8082,0.0582,79,60.3144,6.0262,0.2783,87,44.0739,5.3173,0.1177,93,30.6454,4.967,0.8098,97,18.8686,4.5953,0.414,116,4.1304,4.4764,0.5797,0.6776829596812,0.8098,5.0461,31.171292,0.576707968809894,4.61126451253297,19.3108415408979,0.306859766264659,4.33337447162395,19.1676834231723,4.87480462404,4.87480462404,0.15624373795000146,20.130066974699
1.1,59,89.0126,5.8148,0.1124,79,60.9184,6.0523,0.2315,87,44.6062,5.3288,0.1156,93,31.1462,5.0486,0.8314,97,19.3303,4.6386,0.3656,116,4.581,4.5347,0.5685,0.635760383005742,0.8314,5.12924,31.684216,0.581699022251853,4.66893530941396,19.7777350718392,0.326501531554725,4.36406044825041,19.6040894679973,4.90605337163,4.890428997835,0.31248747589999404,20.6191098744825
1.2,59,89.5946,5.8247,0.1453,79,61.5247,6.0746,0.2042,87,45.1396,5.3399,0.118,93,31.6552,5.1306,0.8204,97,19.796,4.6753,0.2965,116,5.0373,4.5906,0.5419,0.588734004240164,0.8204,5.21128,32.205344,0.580452029768849,4.72710521163914,20.2504455930032,0.343437084863268,4.39671060140588,20.0437605281379,4.93730211922,4.921677745425,0.3124874759000029,21.111277649025002
1.3,59,90.1777,5.8365,0.1036,79,62.1332,6.0957,0.2083,87,45.6741,5.3507,0.1138,93,32.1722,5.2109,0.7691,97,20.2649,4.7041,0.2227,116,5.499,4.6443,0.5227,0.538594138817093,0.7691,5.28819,32.734163,0.576065788553402,4.78515041461603,20.7289606344648,0.358426360617253,4.43105430989221,20.4868659591271,4.96855086681,4.952926493015,0.3124874759000029,21.606570298326503
1.4,59,90.7619,5.8485,0.0992,79,62.7439,6.1185,0.239,87,46.2098,5.3616,0.1189,93,32.6972,5.2886,0.7453,97,20.7364,4.7252,0.1852,116,5.9661,4.6971,0.5243,0.486747626730156,0.7453,5.36272,33.270435,0.567786517405846,4.84275699347137,21.2132363338119,0.370773566733926,4.46689694595394,20.9335556537225,4.9997996144,4.984175240605,0.31248747589999404,22.104987822387002
1.5,59,91.3473,5.8589,0.0776,79,63.3571,6.1444,0.2701,87,46.7465,5.3739,0.1454,93,33.2298,5.3639,0.722,97,21.2097,4.7403,0.1354,116,6.4385,4.7504,0.5257,0.433953328557784,0.722,5.43492,33.813927,0.556194553221798,4.89953564521195,21.7031898983331,0.380384379947152,4.50397430262733,21.3839530839853,5.03104836199,5.015423988195,0.3124874759000029,22.6065302212065
1.6,59,91.9335,5.8659,0.0406,79,63.9729,6.1721,0.2759,87,47.2847,5.3895,0.1839,93,33.7698,5.436,0.6844,97,21.6843,4.753,0.1357,116,6.9162,4.8037,0.5157,0.380525779696815,0.6844,5.50336,34.364263,0.541131175404532,4.95515510053413,22.1987054083865,0.38679862948348,4.54201274062204,21.8381543580475,5.06229710958,5.046672735785,0.3124874759000029,23.111197494785003
1.7,59,92.5202,5.8686,0.0092,79,64.5914,6.1988,0.2488,87,47.8246,5.4092,0.2241,93,34.3168,5.5029,0.5908,97,22.1604,4.7683,0.1885,116,7.3991,4.8549,0.4825,0.327945153109599,0.5908,5.56244,34.920507,0.524170984068902,5.00926821807459,22.699632230194,0.390322776221163,4.58069260357039,22.2962236184045,5.09354585717,5.077921483375,0.31248747589999404,23.618989643122504
1.8,59,93.1071,5.8681,-0.0272,79,65.2125,6.2219,0.1859,87,48.3667,5.4319,0.246,93,34.87,5.5621,0.5091,97,22.6383,4.7897,0.241,116,7.887,4.9027,0.4515,0.278448875598703,0.5091,5.61335,35.481842,0.505319690064118,5.06168531648148,23.2058007618421,0.391064783395011,4.61972488119251,22.7581961065238,5.12479460476,5.109170230965,0.3124874759000029,24.129906666219
1.9,59,93.6938,5.8659,-0.0475,79,65.8356,6.2407,0.1497,87,48.9111,5.4558,0.2505,93,35.4288,5.6124,0.4258,97,23.1186,4.817,0.2874,116,8.3795,4.948,0.4094,0.234377796112094,0.4258,5.65593,36.047435,0.485538189999445,5.11221728548789,23.7170224903909,0.389552595283723,4.65883135953201,23.224079242477,5.15604335235,5.140418978555,0.3124874759000029,24.643948564074503
2.0,59,94.2801,5.8613,-0.1081,79,66.4604,6.2559,0.1225,87,49.4579,5.48,0.2246,93,35.9921,5.6547,0.3592,97,23.6018,4.8463,0.2783,116,8.8764,4.9907,0.38,0.196690859227798,0.3592,5.69185,36.61662,0.466805104598678,5.16077110448783,24.2330996008397,0.387042399080042,4.69778661906038,23.693857904383,5.18729209994,5.171667726145,0.31248747589999404,25.161115336689
2.1,59,94.8657,5.8512,-0.1545,79,67.0866,6.2682,0.0969,87,50.0071,5.5043,0.2263,93,36.5594,5.6914,0.3464,97,24.0877,4.8723,0.2244,116,9.3774,5.0286,0.3197,0.164940247792763,0.3464,5.72649,37.189269,0.45067333489874,5.2074516149477,24.7538447623345,0.384559197568258,4.73649085896839,24.1675069902798,5.21854084753,5.202916473735,0.3124874759000029,25.681406984062505
2.2,59,95.45,5.8332,-0.2533,79,67.7139,6.2774,0.2882,87,50.5587,5.5279,0.2114,93,37.1303,5.726,0.3394,97,24.576,4.8928,0.1524,116,9.8818,5.0592,0.2474,0.137332082041439,0.3394,5.76043,37.765312,0.437078098602613,5.25251894843758,25.2790966571782,0.382485875994188,4.77494677872521,24.6450016681524,5.24978959512,5.234165221325,0.3124874759000029,26.204823506195005
2.3,59,96.032,5.807,-0.3366,79,68.3419,6.2825,0.116,87,51.1125,5.5483,0.1662,93,37.7046,5.7602,0.3392,97,25.0661,4.9098,0.1405,116,10.3889,5.0836,0.2148,0.11067528601246,0.3392,5.79435,38.344747,0.425791067593485,5.29622675829784,25.808719333008,0.38104748841046,4.81319536632463,25.1263212047848,5.28103834271,5.265413968915,0.3281118496949986,26.7313649030865
2.4,59,96.611,5.7745,-0.398,79,68.9702,6.2824,-0.1269,87,51.6681,5.5628,0.1109,93,38.2823,5.794,0.3327,97,25.5573,4.9144,0.1633,116,10.8984,5.1054,0.2115,0.082464640236757,0.3327,5.82762,38.927509,0.416466588133477,5.33880586505719,26.3425999195137,0.380362382394707,4.85130011516568,25.6114512163014,5.3122870903,5.2982251538845,0.31248747589999404,27.261187418474954
2.5,59,97.1866,5.737,-0.4085,79,69.598,6.2746,-0.4819,87,52.2248,5.5713,0.0575,93,38.8634,5.8272,0.3381,97,26.0498,4.935,0.1913,116,11.41,5.1274,0.2183,0.051440451970893,0.3381,5.86143,39.513652,0.407685053609932,5.38045252387053,26.8806451719008,0.380183845571473,4.88933635340515,26.1003848516419,5.34353583789,5.3294739014745,0.2968631021050072,27.794134808622402
2.6,59,97.7583,5.6957,-0.4429,79,70.2246,6.2569,-0.2278,87,52.7821,5.5762,0.0409,93,39.4477,5.8603,0.3422,97,26.5444,4.9575,0.214,116,11.9238,5.149,0.2019,0.017433661634389,0.3422,5.89565,40.103217,0.399356259596247,5.42122102923153,27.4227672748239,0.380373031191306,4.9273547379623,26.5931203254381,5.37478458548,5.359160211685,0.28123872830999375,28.330050829790906
2.7,59,98.3256,5.6519,-0.4594,79,70.8489,6.2298,-0.3067,87,53.34,5.5813,0.0592,93,40.0355,5.8945,0.3616,97,27.0412,4.9788,0.1856,116,12.4397,5.1683,0.1862,-0.019258758480515,0.3616,5.93181,40.696398,0.391162030693911,5.46115665519115,27.968882940343,0.380623560895643,4.96539204108143,27.0896595295463,5.40603333307,5.387284084516,0.2656143545150069,28.868779238242503
2.8,59,98.8885,5.6065,-0.4756,79,71.4703,6.1981,-0.3195,87,53.8986,5.5897,0.1305,93,40.6268,5.9311,0.3916,97,27.54,4.996,0.1386,116,12.9574,5.1862,0.1849,-0.058404951970953,0.3916,5.97097,41.293495,0.382261912545174,5.50027285826054,28.5189102261691,0.380474571251919,5.00345439717099,27.5900049692634,5.43728208066,5.4138455199675,0.24998998071999345,29.410163790239256
2.9,59,99.4468,5.5584,-0.5253,79,72.0886,6.1681,-0.2729,87,54.4583,5.6052,0.2391,93,41.2218,5.9705,0.3957,97,28.0403,5.0092,0.1095,116,13.477,5.2055,0.2172,-0.100041799477596,0.3957,6.01054,41.894549,0.369976469281605,5.53849904951506,29.0727601311206,0.378679175184678,5.04150185429618,28.094155154693,5.46853082825,5.4388445180395,0.3906093448749992,29.954048242043207
3.0,59,100.0,5.5054,-0.5852,79,72.7043,6.1442,-0.1678,87,55.0202,5.6318,0.3946,93,41.821,6.0117,0.4037,97,28.5418,5.0223,0.169,116,13.9987,5.2279,0.2476,-0.142949191071585,0.287317931652069,6.03927179316521,42.4984761793165,0.356204067502811,5.57549669644322,29.6303098007649,0.3756808883348,5.07936977181465,28.6020921318745,5.49977957584,5.477905452527,0.3749849710800035,30.50183878729591
3.1,59,100.5476,5.4466,-0.6489,79,73.3179,6.1278,-0.1055,87,55.5853,5.6714,0.5512,93,42.4242,6.0524,0.3855,97,29.045,5.0414,0.2782,116,14.5227,5.2519,0.2513,-0.184141753050572,0.271144241094589,6.06638621727467,43.105114801044,0.340711970498297,5.6111171031935,30.1914215110843,0.371363139483911,5.11693786064813,29.1137859179393,5.53102832343,5.515403949635,0.3593605972849989,31.053379182259405
3.2,59,101.089,5.3818,-0.7115,79,73.9301,6.1177,-0.0622,87,56.1549,5.7212,0.4992,93,43.0313,6.0902,0.3481,97,29.5507,5.0716,0.4304,116,15.049,5.2753,0.2396,-0.219819247171302,0.26170414686203,6.09255663196087,43.7143704642401,0.322940276134517,5.64518830024333,30.7559403411086,0.365588170407353,5.15407417459652,29.6291933353989,5.56227707102,5.5513400093635,0.3437362234900032,31.608513183195754
3.3,59,101.6236,5.3113,-0.7436,79,74.5416,6.1113,-0.0444,87,56.7297,5.774,0.4872,93,43.642,6.1238,0.2893,97,30.06,5.1145,0.5741,116,15.5777,5.2988,0.2525,-0.247988291525134,0.229421570897102,6.11549878905058,44.3259203431451,0.303424378295726,5.67748232785678,31.3236885738943,0.358604330846955,5.19063299163726,30.1482566345627,5.6247745662,5.5857136317125,0.3281118496949986,32.16708454636701
3.4,59,102.151,5.236,-0.7858,79,75.1525,6.1062,-0.0443,87,57.3096,5.8228,0.425,93,44.2558,6.1533,0.2523,97,30.5741,5.1675,0.5688,116,16.1089,5.3251,0.2998,-0.270024884295446,0.183169662952423,6.13381575534582,44.9393019186797,0.285273146687291,5.70782476568635,31.8944710504629,0.35134677286277,5.22649342472195,30.6709059770349,5.6247745662,5.618524816682,0.3124874759000029,32.728937028035205
3.5,59,102.6707,5.1572,-0.816,79,75.7629,6.1017,-0.0385,87,57.8939,5.8642,0.3474,93,44.8725,6.179,0.2184,97,31.0937,5.2256,0.5944,116,16.643,5.3562,0.3264,-0.289072118745971,0.174850463867188,6.15130080173254,45.554431998853,0.265991658178745,5.73635208035508,32.4681062584984,0.342692754673797,5.26162810200823,31.1970687872357,5.6247745662,5.649773564272,0.29686310210499833,33.29391438446241
3.6,59,103.1823,5.076,-0.8362,79,76.3728,6.0981,-0.0289,87,58.482,5.8971,0.2635,93,45.4915,6.2008,0.1826,97,31.6192,5.2847,0.5879,116,17.1803,5.3907,0.3459,-0.307209346262952,0.134576201438904,6.16475842187643,46.1709078410406,0.245930182368929,5.76295124617296,33.0444013831157,0.332543952430297,5.29589737747561,31.7266585249832,5.6247745662,5.6794598744825,0.28123872830999375,33.86186037191065
3.7,59,103.6858,4.9931,-0.8398,79,76.9825,6.0954,-0.0216,87,59.0729,5.9222,0.1969,93,46.1124,6.2181,0.0488,97,32.1506,5.3428,0.5745,116,17.7211,5.4254,0.3301,-0.324876197170274,0.103732973337173,6.17513171921015,46.7884210129616,0.22375953467439,5.78754426440985,33.6231558095567,0.320328484180171,5.32915177271864,32.2595737022551,5.6247745662,5.7075837473135,0.2656143545150069,34.43261874664201
3.8,59,104.1809,4.9096,-0.8412,79,77.5919,6.0929,-0.0626,87,59.6661,5.9414,0.1546,93,46.7348,6.2291,0.0249,97,32.6878,5.4,0.574,116,18.2653,5.4575,0.2955,-0.341280300037795,-0.045840740203857,6.17054764518976,47.4054757774806,0.204289441957468,5.80992021787729,34.2041478313444,0.307841843075608,5.36118462113666,32.7956921643688,5.6247745662,5.734145182765,0.24998998071999345,35.0060332649185
3.9,59,104.6677,4.8261,-0.8387,79,78.1996,6.0611,-0.1022,87,60.2611,5.9574,0.1379,93,47.3579,6.2329,0.0,97,33.2306,5.4573,0.5793,116,18.8125,5.486,0.2318,-0.353509421302129,0.00201553106308,6.17074919829607,48.0225506973102,0.185071912232603,5.83034916207304,34.7871827475517,0.294296581112074,5.39196880544422,33.3348890449132,5.9372620421,5.759144180837,0.23436560692500663,35.581947683002205
4.0,59,105.1461,4.7422,-0.8513,79,78.8055,6.0556,-0.1639,87,60.8575,5.9724,0.1687,93,47.981,6.2301,-0.0183,97,33.7792,5.5151,0.5864,116,19.3623,5.5109,0.2013,-0.35905721602841,-0.054375410079956,6.16531165728807,48.639081863039,0.16827592074791,5.8488563532963,35.3720683828814,0.28080658710519,5.42139846355542,33.8770288912687,5.9372620421,5.7825807415295,0.21874123312999316,36.160205757155154
4.1,59,105.616,4.656,-0.8621,79,79.4106,6.0477,-0.2204,87,61.4556,5.9883,0.1876,93,48.6037,6.2236,-0.048,97,34.3337,5.5736,0.5932,116,19.9144,5.5319,0.1647,-0.357333103519343,-0.06167408823967,6.15914424846411,49.2549962878854,0.15364931817493,5.86568394537109,35.9586367774185,0.267664449367658,5.44947912226594,34.4219768034953,5.9372620421,5.8044548648425,0.20311685933500634,36.740651243639405
4.2,59,106.0772,4.567,-0.8864,79,80.0149,6.038,-0.1064,87,62.0553,6.0072,0.2375,93,49.2257,6.2166,-0.0414,97,34.894,5.6333,0.6151,116,20.4684,5.5479,0.1132,-0.350359042440858,-0.094135373830795,6.14973071108103,49.8699693589935,0.144829231540833,5.88104887718858,36.5467416651373,0.256524180252283,5.47624556720271,34.9696013602156,5.9372620421,5.824766550776,0.18749248554000175,37.323127898717004
4.3,59,106.5294,4.4776,-0.8692,79,80.6182,6.0274,-0.1107,87,62.6573,6.0319,0.3177,93,49.8471,6.2114,-0.0259,97,35.4605,5.6952,0.6453,116,21.0237,5.5571,0.0786,-0.340576256380244,-0.068216592073441,6.14290905187368,50.4842602641809,0.13775163232178,5.89553180034266,37.1362948451716,0.246394766203103,5.50189798522794,35.5197911587384,5.9372620421,5.84351579933,0.15624373794999258,37.907479478650004
4.4,59,106.9729,4.3922,-0.8084,79,81.2204,6.0165,-0.1126,87,63.2621,6.0636,0.336,93,50.4682,6.2092,-0.0012,97,36.0332,5.7602,0.6759,116,21.5794,5.5583,-0.0417,-0.32893742108202,-0.04168838262558,6.13874021361113,51.098134285542,0.134434868437248,5.90930696357484,37.7272255415291,0.238464232214095,5.52653746184825,36.0724449049232,5.9372620421,5.859140173125,0.15624373795000146,38.49339349596251
4.5,59,107.4082,4.3134,-0.7416,79,81.8215,6.0052,-0.1194,87,63.8702,6.0996,0.3559,93,51.0892,6.212,0.0664,97,36.6126,5.8275,0.6946,116,22.135,5.552,-0.143,-0.316099759132169,-0.019923597574234,6.1367478538537,51.7118090709274,0.134580313830283,5.92275045041857,38.3195005865709,0.233010640701825,5.55038388506966,36.6274832934302,5.9372620421,5.87476454692,0.15624373795000146,39.0808699506545
4.6,59,107.8359,4.2403,-0.6992,79,82.4214,5.9931,-0.0965,87,64.482,6.135,0.3227,93,51.7109,6.2209,0.1407,97,37.1988,5.8964,0.6862,116,22.6896,5.5402,-0.2046,-0.305480894935249,0.050224035978317,6.14177025745153,52.3259860966726,0.138058835643828,5.9362084818016,38.9131214347511,0.230033298368569,5.57368494913984,37.1848517883442,5.9372620421,5.890388920715,0.15624373795000146,39.669908842726
4.7,59,108.2564,4.1701,-0.6839,79,83.0201,5.9808,-0.0923,87,65.097,6.1659,0.2694,93,52.3337,6.2357,0.2061,97,37.792,5.9667,0.7005,116,23.2429,5.526,-0.0821,-0.300806484679581,0.11247444152832,6.15301770160437,52.941287866833,0.142727912737385,5.95001436536598,39.5081228712877,0.22867273170401,5.5966882789767,37.7445206162418,5.9372620421,5.90601329451,0.15624373795000146,40.26051017217701
4.8,59,108.6699,4.1012,-0.673,79,83.6177,5.9706,-0.0639,87,65.7149,6.192,0.2048,93,52.9583,6.2558,0.2607,97,38.3922,6.0379,0.7041,116,23.7948,5.513,-0.0645,-0.304075248579064,0.153866618871689,6.16840436349154,53.5581283031821,0.148357828255935,5.96428715663972,40.1045515869517,0.228519376666607,5.6195555521471,38.3064761714565,5.9372620421,5.921637668305,0.15624373795000146,40.8526739390075
4.9,59,109.0767,4.0336,-0.6558,79,84.2145,5.9654,-0.0162,87,66.3352,6.2149,0.1855,93,53.585,6.2794,0.2441,97,38.9995,6.1078,0.6757,116,24.3457,5.5047,-0.0296,-0.315156900168964,0.210296779870987,6.18943404147863,54.17707170733,0.152691662447664,5.97912293946531,40.7024638808982,0.228317071467963,5.64240748981376,38.8707169204379,5.9372620421,5.9372620421,0.0,41.4464001432175
5.0,59,109.4767,3.967,-0.6502,79,84.811,5.9662,0.0369,87,66.9577,6.2349,0.1541,93,54.2142,6.3038,0.2347,97,39.6135,6.173,0.5728,116,24.8961,5.5033,0.0148,-0.331634621642035,0.17222848534584,6.20665689001322,54.7977373963313,0.155647951067554,5.99439210571008,41.3019030914692,0.227793386506167,5.66523919696055,39.437240840134,5.9372620421,5.9372620421,0.0,42.0401263474275
5.1,59,109.8701,3.9006,-0.6503,79,85.4079,5.9711,0.0622,87,67.582,6.2495,0.0934,93,54.8457,6.3261,0.2002,97,40.2337,6.2308,0.4953,116,25.4468,5.5098,0.1138,-0.350667374355883,0.191736608743668,6.22583055088758,55.4203204514201,0.156064400158644,6.00995690081683,41.9028987815509,0.22638529346804,5.68801853561117,40.0060426936951,5.9372620421,5.9372620421,0.0,42.633852551637496
5.2,59,110.2569,3.8355,-0.6262,79,86.0053,5.9769,0.0536,87,68.2072,6.2557,0.0212,93,55.4793,6.3455,0.181,97,40.8593,6.2802,0.4195,116,25.9984,5.5232,0.1792,-0.370432055295319,0.149694353342056,6.24079998622179,56.0444004500423,0.15506944097561,6.0255633408327,42.5054551156342,0.224671429260465,5.71065706495798,40.5771084001909,5.9372620421,5.9372620421,0.0,43.22757875584749
5.3,59,110.6374,3.7754,-0.5174,79,86.6032,5.9814,0.0366,87,68.8326,6.2526,-0.1079,93,56.1148,6.3654,0.2186,97,41.4894,6.3219,0.3522,116,26.5517,5.5414,0.2182,-0.391854564144693,0.139189451932907,6.25471893141508,56.6698723431838,0.153410707222574,6.04107028493026,43.1095621441272,0.223149900461569,5.73312420788402,41.1504208209793,5.9372620421,5.9372620421,0.0,43.82130496005749
5.4,59,111.0124,3.7244,-0.4175,79,87.2016,5.9851,0.0368,87,69.4573,6.2404,-0.2252,93,56.7525,6.3895,0.2775,97,42.1233,6.357,0.3072,116,27.1068,5.5623,0.2402,-0.419497324733569,0.18054723739624,6.2727736551547,57.2971497086992,0.152403477561149,6.05641135565251,43.7152032796925,0.222316001877808,5.75543919793018,41.7259647407723,5.9372620421,5.9372620421,0.0,44.41503116426749
5.5,59,111.3828,3.6838,-0.3267,79,87.8003,5.99,0.0582,87,70.0803,6.2196,-0.3415,93,57.393,6.4186,0.3213,97,42.7605,6.3871,0.2688,116,27.6642,5.585,0.2392,-0.458137813196303,0.2022784948349,6.29300150463819,57.9264498591631,0.150576555145879,6.07165170340863,44.3223684500333,0.221483950136729,5.77767079811796,42.3037318205841,5.9372620421,5.9372620421,0.15624373794999258,45.00875736847749
5.6,59,111.7496,3.6509,-0.2751,79,88.3997,5.9968,0.0769,87,70.7008,6.1904,-0.3213,93,58.0364,6.4499,0.3219,97,43.4006,6.4142,0.249,116,28.2239,5.6091,0.253,-0.509484562139395,0.222897827625275,6.31529128740072,58.5579789879031,0.148023361158851,6.08670935892322,44.9310393859256,0.220350769134435,5.79981919313163,42.8837137398973,5.9372620421,5.952886415895,0.15624373795000146,45.60404601006699
5.7,59,112.1132,3.6217,-0.2646,79,88.9997,6.0042,0.0673,87,71.318,6.1544,-0.3718,93,58.6828,6.4793,0.2506,97,44.0433,6.4395,0.2355,116,28.7861,5.6344,0.2642,-0.571086331254311,0.199814200401306,6.33527270744085,59.1915062586472,0.142968832929502,6.1015116950391,45.5411905554295,0.217900422352838,5.82185427004508,43.4658991669018,5.9372620421,5.96851078969,0.15624373795000146,46.20089708903599
5.8,59,112.474,3.5933,-0.2624,79,89.6004,6.009,0.0393,87,71.9315,6.1163,-0.3631,93,59.332,6.5041,0.2009,97,44.6884,6.4631,0.2273,116,29.3508,5.6608,0.2732,-0.637975948387891,0.127702593803406,6.34804296682119,59.8263105553293,0.135641177031868,6.11580857833205,46.1527714132628,0.213975417142525,5.84364431228036,44.0502635981298,5.9372620421,5.984135163485,0.15624373795000146,46.79931060538449
5.9,59,112.8319,3.5661,-0.2435,79,90.2013,6.0092,-0.0349,87,72.5414,6.0817,-0.3023,93,59.9834,6.5237,0.1576,97,45.3358,6.4845,0.2035,116,29.9183,5.6879,0.2272,-0.704449752472263,0.11558336019516,6.35960130284071,60.4622706856134,0.125858059004951,6.12937269603524,46.7657086828663,0.208518163103326,5.86504185399461,44.6367677835293,5.9372620421,5.99975953728,0.15624373795000146,47.39928655911249
6.0,59,113.1874,3.5425,-0.1957,79,90.8019,6.0041,-0.1068,87,73.1483,6.0545,-0.2145,93,60.6366,6.5396,0.1309,97,45.9852,6.5043,0.1942,116,30.4885,5.7159,0.2329,-0.766108889086579,0.064762890338898,6.3660775918746,61.0988784448009,0.114615581439418,6.14195850193573,47.3799045330599,0.201982636965939,5.88589367030495,45.2253571505598,5.9372620421,6.015383911075,0.15624373795000146,48.000824950219986
6.1,59,113.5407,3.5251,-0.0507,79,91.4019,5.9946,-0.1558,87,73.7527,6.035,-0.1495,93,61.2912,6.5533,0.1183,97,46.6367,6.5244,0.2106,116,31.0605,5.7246,0.2361,-0.821869070580775,0.047840654850006,6.3708616573596,61.7359646105368,0.102987894911916,6.15342006007968,47.9952465390678,0.194960609516865,5.90609193400154,45.8159663439599,5.9372620421,6.03100828487,0.15624373794999258,48.60392577870699
6.2,59,113.8927,3.5151,-0.0229,79,92.0008,5.9832,-0.1134,87,74.3555,6.0206,-0.1193,93,61.9472,6.5663,0.1138,97,47.2902,6.5467,0.2168,116,31.6344,5.753,0.2349,-0.872842894758543,0.029689431190491,6.37383060047865,62.3733476705847,0.092264871952631,6.16371884957087,48.6116184240249,0.187937775183321,5.92558799495323,46.4085251434552,5.9372620421,6.046632658665,0.15624373795000146,49.208589044573486
