t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field,v5_mpc_base2_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed
1.4,43.0,72.2987,6.0813,0.1677,61.0,55.9402,5.5324,0.3087,67.0,44.4084,4.3937,0.065,77.0,23.7019,3.4521,1.0558,94.0,11.1544,2.2402,-0.0733,102.0,2.9435,2.2706,0.1584,1.57678158933691,1.0558,3.55846,24.123958,0.338583131459176,2.36615065760214,11.4081878949917,0.662386451857611,2.64845899528565,11.5615785403057,2.33635496,2.3509571785,0.4380665550000007,11.68651358275
1.5,43.0,72.9077,6.0987,0.2165,61.0,56.495,5.563,0.3069,67.0,44.848,4.3978,0.046,77.0,24.0524,3.5578,1.0611,94.0,11.3783,2.2379,-0.016,102.0,3.1713,2.2867,0.1551,1.56264951982175,1.0611,3.66457,24.490415,0.364127563632815,2.40000897074805,11.6481887920665,0.687005593961022,2.71469764047141,11.8330483043528,2.62839933,2.394763834,0.4380665550000007,11.925989966150002
1.6,43.0,73.5186,6.12,0.251,61.0,57.0529,5.5941,0.3179,67.0,45.288,4.4025,0.0795,77.0,24.4135,3.664,1.0645,94.0,11.6021,2.2397,0.0854,102.0,3.4008,2.3025,0.1536,1.54737825779618,1.0645,3.77102,24.867517,0.388653521849353,2.43642172711134,11.8918309647776,0.708751554916759,2.78339819986751,12.1113881243396,2.62839933,2.4385704895,0.4380665550000007,12.169847015100002
1.7,43.0,74.1319,6.1449,0.2979,61.0,57.6139,5.6266,0.326,67.0,45.7287,4.412,0.1751,77.0,24.7852,3.77,1.0495,94.0,11.8265,2.2467,0.1896,102.0,3.6318,2.318,0.1537,1.53107160883115,1.0495,3.87597,25.255114,0.411816457822646,2.47528707929627,12.1393596727072,0.727673265196936,2.85427335535919,12.3968154598755,2.62839933,2.482377145,0.4380665550000007,12.418084729600002
1.8,43.0,74.7478,6.1746,0.314,61.0,58.1783,5.6603,0.3348,67.0,46.1709,4.4303,0.258,77.0,25.1674,3.875,1.0313,94.0,12.0517,2.2588,0.1595,102.0,3.8644,2.3332,0.1514,1.51408222555302,1.0313,3.9791,25.653024,0.432829230071877,2.51646872507854,12.3910065452151,0.743582403230606,2.92704068187888,12.6895195280634,2.62839933,2.5261838005,0.4380665550000007,12.670703109650002
1.9,43.0,75.367,6.2089,0.3526,61.0,58.746,5.6941,0.3275,67.0,46.6153,4.4592,0.3787,77.0,25.5601,3.9779,1.0082,94.0,12.2785,2.2755,0.2093,102.0,4.0985,2.3483,0.1529,1.49687139106995,1.0082,4.07992,26.061016,0.4526124173294,2.55975164808572,12.6469817100236,0.756623359759306,3.00139892220194,12.9896594202836,2.62839933,2.569990456,0.43806655499999625,12.927702155250003
2.0,43.0,75.9897,6.2454,0.3569,61.0,59.317,5.7263,0.3049,67.0,47.0632,4.4982,0.4789,77.0,25.9629,4.0788,0.993,94.0,12.5071,2.2967,0.2576,102.0,4.3341,2.3637,0.1561,1.47988506265165,0.993,4.17922,26.478938,0.47122439915176,2.60501288981866,12.9074829990055,0.766412619330654,3.07706125817787,13.2973655461014,2.62839933,2.6137971115,0.5840887400000039,13.189081866400002
2.1,43.0,76.616,6.2798,0.311,61.0,59.8911,5.7559,0.0901,67.0,47.5154,4.5449,0.5484,77.0,26.3758,4.1782,0.9743,94.0,12.738,2.3222,0.304,102.0,4.5712,2.3794,0.1463,1.46323405424368,0.9743,4.27665,26.906603,0.489627692331425,2.65213532973384,13.1726965319789,0.773659847688385,3.15370252011094,13.6127357981125,2.62839933,2.6722059855,0.5840887399999994,13.456302464950003
2.2,43.0,77.2454,6.308,0.2526,61.0,60.468,5.7822,0.0787,67.0,47.9724,4.5967,0.5416,77.0,26.7984,4.2752,0.9405,94.0,12.9717,2.3518,0.3394,102.0,4.8099,2.3952,0.1464,1.44675466769112,0.9405,4.3707,27.343673,0.508395783963365,2.70109809896698,13.4428063418756,0.778781199895757,3.23106850487978,13.9358426486005,2.62839933,2.7306148595,0.43806655499999625,13.729363950900002
2.3,43.0,77.8773,6.3304,0.2107,61.0,61.0449,5.7563,0.0642,67.0,48.4348,4.6516,0.5648,77.0,27.2306,4.368,0.8925,94.0,13.2086,2.3856,0.3834,102.0,5.0502,2.4106,0.1376,1.43054363907933,0.8925,4.45995,27.789668,0.528792592533512,2.75193767736332,13.7180001096119,0.783251487106585,3.30894662486935,14.2667373110874,2.62839933,2.774421515,0.5840887400000039,14.006806102400002
2.4,43.0,78.5114,6.3522,0.2406,61.0,61.6214,5.7732,0.0451,67.0,48.9028,4.7082,0.575,77.0,27.6718,4.457,0.8658,94.0,13.449,2.4234,0.4263,102.0,5.292,2.424,0.111,1.41495108242524,0.8658,4.54653,28.244321,0.552729245285517,2.80481693661667,13.9984818032736,0.789131339709779,3.38727177358001,14.6054644884454,2.9204437,2.832830389,0.5840887399999994,14.290089141300001
2.5,43.0,79.148,6.3782,0.2974,61.0,62.1993,5.7837,0.2399,67.0,49.3765,4.7653,0.5759,77.0,28.122,4.5455,0.9117,94.0,13.6936,2.4688,0.4612,102.0,5.5348,2.4335,0.0318,1.39987908550093,0.9117,4.6377,28.708091,0.580444249945129,2.86008986114522,14.2844907893881,0.797183748551848,3.46618490755099,14.9520829792005,2.9204437,2.891239263,0.4380665550000007,14.579213067600001
2.6,43.0,79.7873,6.4082,0.2943,61.0,62.7778,5.7877,0.0292,67.0,49.8559,4.8224,0.5638,77.0,28.5811,4.6374,0.9598,94.0,13.9427,2.5129,0.4198,102.0,5.7784,2.438,0.0078,1.38447080044725,0.9598,4.73368,29.181459,0.611936663045929,2.91813428613973,14.5763042180021,0.807568161714478,3.54590328240617,15.3066733074411,2.9204437,2.9350459185,0.43806655499999625,14.872717659450004
2.7,43.0,80.4296,6.4392,0.2872,61.0,63.3565,5.7862,-0.136,67.0,50.341,4.8791,0.5591,77.0,29.0497,4.734,1.0082,94.0,14.1962,2.5574,0.4143,102.0,6.0222,2.4378,-0.0087,1.36767631942487,1.0082,4.8345,29.664909,0.645895366151925,2.97932795244433,14.8742370132465,0.819294866307043,3.62666009857762,15.6693393172989,2.9204437,2.978852574,0.43806655500000513,15.170602916850003
2.8,43.0,81.075,6.4684,0.2608,61.0,63.9349,5.7806,-0.2388,67.0,50.8317,4.9351,0.5511,77.0,29.5281,4.8346,1.0426,94.0,14.4541,2.5997,0.3763,102.0,6.266,2.4377,-0.0129,1.34898518163337,1.0426,4.93876,30.158785,0.679290199471724,3.04391748905952,15.1786287621525,0.829570252412778,3.70858958520833,16.0401982758197,2.9204437,3.0226592295000003,0.4380665550000007,15.472868839800004
2.9,43.0,81.7231,6.4939,0.2192,61.0,64.5125,5.7732,-0.0732,67.0,51.3279,4.9901,0.5387,77.0,30.0167,4.9378,1.0057,94.0,14.7159,2.6361,0.3052,102.0,6.5096,2.4353,-0.0312,1.32838664779574,1.0057,5.03933,30.662718,0.708242211693681,3.11184650900669,15.4898134130531,0.835731559807021,3.7915466104496,16.4193529368647,2.9204437,3.0664658850000004,0.584088739999995,15.779515428300003
3.0,43.0,82.3735,6.5143,0.0919,61.0,65.0895,5.7664,-0.0563,67.0,51.8296,5.0437,0.4833,77.0,30.5157,5.0413,0.9962,94.0,14.9809,2.6644,0.1939,102.0,6.7531,2.4344,-0.0006,1.30606510429483,0.941527545452118,5.13348275454521,31.1760662754545,0.732934454152299,3.18267073017606,15.8080804860707,0.837239269769879,3.87511976643031,16.8068649135077,3.21248807,3.124874759,0.5840887400000039,16.0920029042
3.1,43.0,83.0257,6.5281,0.0531,61.0,65.6659,5.7617,-0.0325,67.0,52.3366,5.0952,0.4616,77.0,31.0248,5.1417,0.9473,94.0,15.2484,2.6847,0.1346,102.0,6.9966,2.4354,0.0334,1.28250480583836,0.93712317943573,5.22719507248879,31.6987857827034,0.75059209761638,3.25596417559129,16.1336769036299,0.832119069557595,3.95884369340729,17.2027492828484,3.21248807,3.1832836330000003,0.584088739999995,16.410331267500005
3.2,43.0,83.6788,6.5341,0.0097,61.0,66.2419,5.7586,-0.0265,67.0,52.8485,5.1433,0.4197,77.0,31.5437,5.2351,0.8602,94.0,15.5175,2.6984,0.0865,102.0,7.2403,2.4382,0.0632,1.25858173908184,0.864603281021118,5.3136554005909,32.2301513227625,0.761289211158839,3.33102338535293,16.4667792421652,0.820189926060184,4.04205560036305,17.6069548428847,3.21248807,3.241692507,0.7301109250000071,16.7345005182
3.3,43.0,84.3321,6.5327,-0.0242,61.0,66.8176,5.7543,-0.0664,67.0,53.3649,5.1845,0.3339,77.0,32.0714,5.3187,0.7221,94.0,15.7878,2.7064,0.0439,102.0,7.4843,2.4418,0.063,1.23536842017223,0.78140139579773,5.39179554017067,32.7693308767796,0.765181756311535,3.40715230646881,16.807494472812,0.801531816263228,4.12407459296907,18.0193623021816,3.50453244,3.3147035995000005,0.8761331099999969,17.065970878150004
3.4,43.0,84.9851,6.5274,-1.3577,61.0,67.3926,5.7455,-0.1342,67.0,53.8848,5.2135,-0.524,77.0,32.6069,5.3918,0.625,94.0,16.0586,2.7103,0.0322,102.0,7.7286,2.4437,0.0031,1.21345097979593,0.644455790519714,5.45624111922264,33.3149549887018,0.764550096070582,3.48367048209997,17.155861521022,0.778029260189169,4.2042277745954,18.4397850796412,3.50453244,3.4023169105,0.7301109249999982,17.406202569200005
3.5,43.0,85.6376,6.5232,-0.5525,61.0,67.9664,5.7306,-0.2043,67.0,54.4068,5.2269,-0.123,77.0,33.1492,5.4542,0.5272,94.0,16.3298,2.7141,0.0761,102.0,7.9728,2.4411,-0.0957,1.19247087155036,0.570935130119324,5.51333463223457,33.8662884519253,0.758050385120434,3.56012549170702,17.5118740701927,0.748664386235584,4.28203070061431,18.8679881497026,3.50453244,3.475328003,0.8761331100000014,17.753735369500006
3.6,43.0,86.29,6.5233,0.6047,61.0,68.5385,5.7109,-0.2436,67.0,54.9294,5.2256,0.1831,77.0,33.6972,5.5063,0.4328,94.0,16.6018,2.7252,0.2378,102.0,8.2165,2.4327,-0.2009,1.17207754560975,0.471236407756805,5.56045827301025,34.4223342792263,0.748116531910433,3.63593053021907,17.8754671232147,0.716175587128321,4.35689713923787,19.3036778636264,3.50453244,3.562941314,0.8761331099999969,18.110029500900005
3.7,43.0,86.9425,6.5276,1.3715,61.0,69.1085,5.6895,-0.2272,67.0,55.4515,5.215,0.3331,77.0,34.25,5.5494,0.3975,94.0,16.8755,2.7502,0.4719,102.0,8.4591,2.4188,-0.1586,1.15229432880129,0.367617666721344,5.59722003968239,34.9820562831945,0.737767267514506,3.71074218341011,18.2465413415557,0.683250897728624,4.4285146979507,19.7465293334215,3.50453244,3.650554625,0.8761331100000014,18.475084963400004
3.8,43.0,87.5956,6.534,0.051,61.0,69.6764,5.6683,-0.2205,67.0,55.9722,5.2004,-0.1515,77.0,34.8068,5.5873,0.3651,94.0,17.1527,2.7921,0.5286,102.0,8.7,2.4003,-0.1931,1.13351321002929,0.345724523067474,5.63179249198914,35.5452355323935,0.728648236973582,3.78451891016156,18.6249932325718,0.65239074595057,4.49683978772357,20.1962133121938,3.50453244,3.738167936,0.8761331100000014,18.848901757000004
3.9,43.0,88.2493,6.54,0.0412,61.0,70.2421,5.6465,-0.2402,67.0,56.4915,5.1852,-0.1496,77.0,35.3674,5.6235,0.3653,94.0,17.4348,2.85,0.6801,102.0,8.939,2.38,-0.1958,1.11523175836913,0.303673207759857,5.66215981276512,36.11145151367,0.721180873008518,3.85738373385892,19.0107316059577,0.624395971096707,4.56207886231862,20.6524211984257,3.79657681,3.825781247,0.8761331099999969,19.231479881700004
4.0,43.0,88.9035,6.5445,0.0285,61.0,70.8055,5.6216,-0.2879,67.0,57.0093,5.1704,-0.142,77.0,35.9316,5.6608,0.3875,94.0,17.7232,2.919,0.7623,102.0,9.1761,2.3613,-0.1603,1.0967296318055,0.311546564102173,5.69331446917534,36.6807829605875,0.716826490130469,3.92950182115977,19.4036817880737,0.600774283294409,4.62451845942829,21.1148730443685,3.79657681,3.913394558,0.8761331100000058,19.622819337500005
4.1,43.0,89.5581,6.5472,0.0131,61.0,71.3662,5.5919,-0.3259,67.0,57.5256,5.1564,-0.1344,77.0,36.4997,5.701,0.4146,94.0,18.0188,2.9928,0.7773,102.0,9.4116,2.348,-0.1862,1.07709647013564,0.33598655462265,5.7269131246376,37.2534742730513,0.715691900968788,4.00118447017282,19.803800235091,0.5814378438894,4.68459588775773,21.5833326331443,3.79657681,4.001007869,0.8761331099999925,20.022920124400002
4.2,43.0,90.2128,6.5474,-0.0166,61.0,71.9237,5.5578,-0.3649,67.0,58.0406,5.1427,-0.1848,77.0,37.0719,5.744,0.4371,94.0,18.3218,3.0669,0.7536,102.0,9.6461,2.3429,-0.0037,1.05560439786316,0.357954800128937,5.7627086046505,37.8297451335163,0.716041026636054,4.0727536602697,20.2110756011179,0.564811870002789,4.74273967214667,22.0576066003589,4.08862118,4.08862118,0.8761331100000014,20.431782242400004
4.3,43.0,90.8674,6.5441,-0.0666,61.0,72.4776,5.5207,-0.3861,67.0,58.5541,5.1283,-0.1997,77.0,37.6485,5.7876,0.4258,94.0,18.6322,3.1412,0.7625,102.0,9.8807,2.3491,0.2375,1.03208976467908,0.388128638267517,5.80152146847725,38.409897280364,0.71659693104907,4.1443577629333,20.6255113774113,0.549627476919562,4.79922085914695,22.5375286862736,4.38066555,4.176234491,0.7301109250000071,20.849405691500003
4.4,43.0,91.5214,6.5367,-0.121,61.0,73.0278,5.4824,-0.3885,67.0,59.0651,5.0913,-0.217,77.0,38.2294,5.8291,0.3939,94.0,18.9501,3.2175,0.7956,102.0,10.1166,2.3694,0.5211,1.00711866845036,0.362632095813751,5.83778467805862,38.9936757481699,0.715880269485661,4.21601745603821,21.0471131230151,0.534687169400246,4.85418360683891,23.0229470469575,4.38066555,4.2492455835000005,0.8761331099999925,21.274330249850003
4.5,43.0,92.1745,6.525,-0.1745,61.0,73.5741,5.4454,-0.2614,67.0,59.5734,5.0753,-0.2126,77.0,38.8142,5.8681,0.3675,94.0,19.2759,3.2976,0.8413,102.0,10.3553,2.4048,0.4652,0.977776496468174,0.342362940311432,5.87202097208977,39.5808778453789,0.713108659498953,4.28760548298678,21.4758736713138,0.519445274707831,4.90765232377893,23.5137122793354,4.67270992,4.3368588945,0.8761331100000014,21.708016139300007
4.6,43.0,92.8262,6.5095,-0.1776,61.0,74.1171,5.4134,-0.2054,67.0,60.0803,5.0613,-0.1177,77.0,39.403,5.9069,0.3774,94.0,19.6099,3.3822,0.8819,102.0,10.5983,2.4547,0.6082,0.951909237956642,0.325156211853027,5.90453659327507,40.1713315047064,0.708644703314912,4.35891634893667,21.9117653062074,0.503723022356109,4.95959685124972,24.0096719644604,4.67270992,4.4244722055,0.8761331100000014,22.150463359850008
4.7,43.0,93.4763,6.4908,-0.2039,61.0,74.6573,5.3918,-0.1109,67.0,60.5859,5.0514,-0.0704,77.0,39.9956,5.9464,0.3823,94.0,19.9525,3.4708,0.9197,102.0,10.8468,2.516,0.7128,0.925323012080518,0.335231065750122,5.93805969985008,40.7651374746914,0.701472673950515,4.42978081926816,22.3547433881343,0.486400296491782,5.00996915348533,24.5106688798089,4.67270992,4.5120855165,0.8761331100000014,22.601671911500006
4.8,43.0,94.1243,6.4701,-0.2209,61.0,75.1961,5.3834,-0.0116,67.0,61.0907,5.0454,-0.0445,77.0,40.5922,5.9842,0.3433,94.0,20.3042,3.5629,0.9521,102.0,11.1019,2.5857,0.7903,0.898002683986175,0.327195227146149,5.9707792225647,41.3622153969479,0.691745377924162,4.49992808666321,22.8047361968006,0.466863977724936,5.05860918313451,25.0165297981224,4.67270992,4.5996988275,0.8761331099999925,23.061641794250008
4.9,43.0,94.7702,6.4481,-0.2283,61.0,75.7346,5.3864,0.0784,67.0,61.595,5.04,-0.0592,77.0,41.1921,6.0152,0.2273,94.0,20.6652,3.6579,0.9807,102.0,11.3643,2.6625,0.8274,0.871043525859806,0.270263612270355,5.99780558379173,41.961995955327,0.678337816791907,4.56910262445563,23.2616464592461,0.443928753496834,5.105295580907,25.5270593562131,4.67270992,4.687312138499999,0.7301109250000071,23.530373008100007
5.0,43.0,95.4139,6.4264,-0.2114,61.0,76.2737,5.396,0.1192,67.0,62.0986,5.0321,-0.0995,77.0,41.7947,6.0364,0.1407,94.0,21.0359,3.7556,0.9911,102.0,11.6348,2.7464,0.9044,0.846397168360773,0.158917188644409,6.01369730265617,42.5633656855927,0.662831386478016,4.63693640613482,23.7253400998596,0.41809773653553,5.14968845625668,26.0420282018387,4.96475429,4.760323231,0.7301109249999982,24.006405331200007
5.1,43.0,96.0556,6.407,-0.178,61.0,76.8139,5.4079,0.1247,67.0,62.6013,5.0215,-0.12,77.0,42.399,6.0501,0.097,94.0,21.4165,3.8555,1.0082,102.0,11.914,2.8378,0.9812,0.825123152447342,0.106707513332367,6.02436805398941,43.1658024909916,0.645273485905165,4.70321954478262,24.1956620543379,0.390121793347349,5.19149822991024,26.5611780248298,4.96475429,4.8333343235,0.7301109250000071,24.489738763550005
5.2,43.0,96.6955,6.3906,-0.1499,61.0,77.3553,5.4196,0.116,67.0,63.1029,5.0097,-0.1245,77.0,43.0046,6.0608,0.0898,94.0,21.8071,3.9562,1.008,102.0,12.2027,2.9358,1.0413,0.806312535573032,0.07394927740097,6.03176298172951,43.7689787891646,0.62648305830033,4.76774689337314,24.6724367436752,0.361355315865577,5.23051040924497,27.0842290657543,4.96475429,4.906345416000001,0.584088739999995,24.980373305150007
5.3,43.0,97.3338,6.3751,-0.1612,61.0,77.8978,5.4302,0.1033,67.0,63.6032,4.9975,-0.129,77.0,43.6111,6.0706,0.0265,94.0,22.2077,4.0564,0.9992,102.0,12.5014,3.0379,1.0461,0.788143808697047,0.056324005126953,6.0373953822422,44.3727183273888,0.605613049629285,4.83039519920317,25.1554762635955,0.331611118195013,5.26664594083153,27.6108936598374,4.96475429,4.96475429,0.4380665550000007,25.476848734150007
5.4,43.0,97.9703,6.3564,-0.2095,61.0,78.4413,5.44,0.0966,67.0,64.1023,4.9848,-0.1198,77.0,44.2186,6.0778,0.0145,94.0,22.6183,4.1563,1.0061,102.0,12.8103,3.1409,1.0377,0.769757882661828,-0.038726925849915,6.03352268965721,44.9760705963545,0.586363567193325,4.8909565041661,25.6445719140121,0.304891769259317,5.29980705265103,28.1408743651025,5.25679866,5.0085609455,0.4380665550000007,25.977704828700006
5.5,43.0,98.6048,6.3321,-0.2665,61.0,78.9858,5.4496,0.1007,67.0,64.6002,4.9719,-0.1159,77.0,44.8265,6.0799,-0.0022,94.0,23.039,4.2572,1.0266,102.0,13.1295,3.2432,1.0324,0.752024147882181,-0.011925280094147,6.0323301616478,45.5793036125193,0.56623613399619,4.94959286088543,26.1395312001007,0.278663077582025,5.33029622957696,28.6739039880602,5.25679866,5.052367601,0.2920443699999975,26.482941588800006
5.6,43.0,99.2366,6.3039,-0.2866,61.0,79.5313,5.46,0.1116,67.0,65.0968,4.9604,-0.0948,77.0,45.4343,6.0775,-0.0115,94.0,23.4699,4.3603,1.048,102.0,13.459,3.3472,1.0706,0.736447470985498,-0.036123633384705,6.02871779830933,46.1821753923502,0.545650806079802,5.00621647428505,26.6401528475292,0.253388964673522,5.35816253733516,29.2097202417937,5.25679866,5.081572038,0.2920443699999975,26.991098792600006
5.7,43.0,99.8656,6.2766,-0.2504,61.0,80.0778,5.4715,0.1077,67.0,65.5924,4.9516,-0.0666,77.0,46.0419,6.0734,-0.0541,94.0,23.9111,4.4646,1.0524,102.0,13.7992,3.4566,1.1488,0.723202325333033,-0.029030740261078,6.02581472428322,46.7847568647785,0.52366377351133,5.06078155489303,27.1462310030185,0.226974311404316,5.38350143380252,29.748070385174,5.25679866,5.110776475,0.2920443700000064,27.502176440100005
5.8,43.0,100.4922,6.2551,-0.1893,61.0,80.6256,5.4837,0.1118,67.0,66.0872,4.9451,-0.0677,77.0,46.6489,6.0676,-0.091,94.0,24.3628,4.5696,1.1045,102.0,14.1507,3.5733,1.2223,0.711183227605616,-0.084027111530304,6.01741201313019,47.3864980660916,0.503037431708924,5.11314793224417,27.6575457962429,0.200564457001301,5.40619886494295,30.2886902716683,5.25679866,5.139980912,0.2920443699999975,28.016174531300006
5.9,43.0,101.116,6.2218,-0.0858,61.0,81.1746,5.4957,0.1031,67.0,66.5814,4.9382,-0.0906,77.0,47.2551,6.0559,-0.2006,94.0,24.8252,4.6782,1.1674,102.0,14.5142,3.6962,1.2748,0.70040689986455,-0.098307073116302,6.00758130581856,47.9872561966734,0.479150007958846,5.16345167541506,28.1738909637844,0.170493127463283,5.42625531064308,30.8313158027326,5.25679866,5.169185349,0.2920443699999975,28.533093066200006
6.0,43.0,101.738,6.2186,0.0159,61.0,81.7246,5.5056,0.0744,67.0,67.0747,4.9281,-0.1426,77.0,47.8596,6.0348,-0.3249,94.0,25.2989,4.7955,1.2885,102.0,14.8902,3.8231,1.3031,0.692675262121656,-0.22628128528595,5.98495317728996,48.5857515144024,0.454461569624259,5.21136667621094,28.6950276314055,0.139137277514137,5.44330462338941,31.3756462650715,5.25679866,5.198389786,0.1460221850000032,29.052932044800006
