t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6
1.4,267,70.8491,6.6803,0.2542,277,60.1897,5.8975,0.241,282,49.472,7.2271,0.2013,293,33.7295,5.3798,-0.2056,299,23.2714,7.7402,-0.8373,311,10.6394,7.5296,-0.2502
1.5,267,71.5185,6.7066,0.2509,277,60.7807,5.9214,0.2483,282,50.1956,7.2453,0.0102,293,34.2665,5.3592,-0.1848,299,24.0412,7.6573,-0.8336,311,11.3912,7.5054,-0.2901
1.6,267,72.1904,6.7319,0.2354,277,61.374,5.9456,0.2479,282,50.9207,7.2564,0.0047,293,34.8014,5.3401,-0.1659,299,24.803,7.5769,-0.7686,311,12.1404,7.4792,-0.3183
1.7,267,72.8646,6.7535,0.1588,277,61.9698,5.9703,0.258,282,51.6465,7.2592,-0.0009,293,35.3345,5.3219,-0.1596,299,25.5569,7.5026,-0.6964,311,12.8862,7.4368,-0.3538
1.8,267,73.5407,6.7677,0.0817,277,62.5682,5.997,0.288,282,52.3722,7.2548,-0.0049,293,35.8659,5.3052,-0.1406,299,26.3038,7.4349,-0.6379,311,13.6283,7.4049,-0.3882
1.9,267,74.2178,6.7742,0.0278,277,63.1694,6.0271,0.3281,282,53.0972,7.2462,-0.1016,293,36.3957,5.2917,-0.1008,299,27.0441,7.3704,-0.633,311,14.367,7.3703,-0.3669
2.0,267,74.8954,6.7775,0.0292,277,63.7737,6.0605,0.3568,282,53.8213,7.2362,-0.1033,293,36.9245,5.2835,-0.0861,299,27.7777,7.3033,-0.7264,311,15.1022,7.3334,-0.3889
2.1,267,75.5734,6.7832,0.0928,277,64.3815,6.0957,0.3619,282,54.5445,7.2263,-0.1001,293,37.4527,5.2817,0.0268,299,28.5044,7.2292,-0.8156,311,15.8336,7.2944,-0.4084
2.2,267,76.2523,6.7943,0.1669,277,64.9929,6.1305,0.3307,282,55.2666,7.2163,-0.1053,293,37.9812,5.2868,0.1455,299,29.2232,7.1468,-0.898,311,16.561,7.2537,-0.4255
2.3,267,76.9326,6.8123,0.2539,277,65.6076,6.164,0.3169,282,55.9877,7.2052,-0.1341,293,38.5105,5.2993,0.2752,299,29.9334,7.0576,-0.9567,311,17.2843,7.2114,-0.4441
2.4,267,77.6151,6.8375,0.3339,277,66.2256,6.196,0.3027,282,56.7075,7.1916,-0.1685,293,39.0414,5.3196,0.247,299,30.6344,6.9637,-0.9682,311,18.0032,7.1674,-0.4608
2.5,267,78.3004,6.868,0.3238,277,66.8467,6.2262,0.2812,282,57.4258,7.1744,-0.2156,293,39.5747,5.3466,0.307,299,31.3259,6.8663,-0.9993,311,18.7177,7.1217,-0.4791
2.6,267,78.9888,6.9007,0.3285,277,67.4707,6.2536,0.2343,282,58.1422,7.1527,-0.2675,293,40.111,5.3779,0.3324,299,32.0076,6.7659,-1.0271,311,19.4275,7.0738,-0.5077
2.7,267,79.6805,6.9331,0.3173,277,68.0972,6.277,0.1945,282,58.8561,7.1266,-0.3092,293,40.6504,5.41,0.3263,299,32.679,6.6632,-1.048,311,20.1323,7.0222,-0.5366
2.8,267,80.3754,6.9647,0.3107,277,68.7259,6.2962,0.1565,282,59.5673,7.0974,-0.3531,293,41.1929,5.4409,0.3053,299,33.3401,6.5594,-1.0061,311,20.8317,6.9659,-0.5839
2.9,267,81.0734,6.996,0.3201,277,69.3563,6.3117,0.1282,282,60.2753,7.0625,-0.4133,293,41.7384,5.4696,0.2835,299,33.991,6.457,-0.9772,311,21.5253,6.9065,-0.5996
3.0,267,81.7746,7.0281,0.3315,277,69.9881,6.3249,0.1277,282,60.9795,7.0204,-0.5075,293,42.2867,5.4969,0.2771,299,34.6318,6.3591,-0.9192,311,22.213,6.8478,-0.5703
3.1,267,82.4791,7.0615,0.3467,277,70.6212,6.3372,0.1255,282,61.6789,6.9683,-0.6104,293,42.8378,5.5251,0.3025,299,35.2631,6.268,-0.844,311,22.895,6.7931,-0.4931
3.2,267,83.187,7.0962,0.3584,277,71.2556,6.3498,0.1336,282,62.3725,6.9041,-0.7433,293,43.392,5.5577,0.3803,299,35.8858,6.1847,-0.78,311,23.5719,6.7437,-0.4447
3.3,267,83.8984,7.1317,0.3563,277,71.8912,6.3634,0.1464,282,63.0592,6.8282,-0.8584,293,43.9498,5.5976,0.4705,299,36.5004,6.108,-0.7263,311,24.244,6.6992,-0.3976
3.4,267,84.6133,7.1673,0.3544,277,72.5283,6.3783,0.1606,282,63.7377,6.7434,-0.9303,293,44.5119,5.6457,0.5552,299,37.1076,6.0352,-0.7031,311,24.912,6.6598,-0.349
3.5,267,85.3318,7.2026,0.3512,277,73.1669,6.3943,0.1716,282,64.4076,6.6541,-0.8907,293,45.0792,5.7006,0.614,299,37.7075,5.9641,-0.6938,311,25.5762,6.6247,-0.3337
3.6,267,86.0539,7.2378,0.3513,277,73.8072,6.4113,0.1821,282,65.0685,6.5639,-0.8833,293,45.6523,5.7597,0.6017,299,38.3004,5.8944,-0.6573,311,26.237,6.5914,-0.3323
3.7,267,86.7794,7.273,0.3177,277,74.4493,6.4295,0.1954,282,65.7205,6.4754,-0.8587,293,46.2313,5.8208,0.6116,299,38.8866,5.828,-0.6157,311,26.8944,6.5573,-0.3501
3.8,267,87.5084,7.3074,0.3043,277,75.0932,6.4492,0.2177,282,66.3637,6.3899,-0.8228,293,46.8164,5.882,0.6062,299,39.4663,5.7666,-0.5608,311,27.5484,6.522,-0.3554
3.9,267,88.2407,7.3388,0.263,277,75.7392,6.4712,0.244,282,66.9987,6.3085,-0.7772,293,47.4076,5.9422,0.5891,299,40.0402,5.7109,-0.5076,311,28.1989,6.4875,-0.3142
4.0,267,88.9759,7.364,0.1923,277,76.3876,6.4958,0.2737,282,67.6257,6.2316,-0.7334,293,48.0048,6.0006,0.5782,299,40.6087,5.6603,-0.4532,311,28.8461,6.4559,-0.2807
4.1,267,89.7131,7.3807,0.0006,277,77.0385,6.5232,0.302,282,68.2452,6.1583,-0.7067,293,48.6077,6.0578,0.5736,299,41.1725,5.6143,-0.4121,311,29.4902,6.4278,-0.2464
4.2,267,90.4516,7.3887,0.0002,277,77.6923,6.553,0.3136,282,68.8574,6.0868,-0.6985,293,49.2164,6.1156,0.5893,299,41.7318,5.5726,-0.3711,311,30.1318,6.4032,-0.2151
4.3,267,91.1905,7.3899,-0.0001,277,78.3492,6.5847,0.3302,282,69.4626,6.0169,-0.5976,293,49.8309,6.1753,0.6122,299,42.2872,5.5356,-0.3266,311,30.7711,6.3819,-0.1768
4.4,267,91.9294,7.3866,-0.0003,277,79.0093,6.6178,0.3406,282,70.0611,5.9523,-0.5281,293,50.4515,6.2359,0.5364,299,42.8392,5.504,-0.1578,311,31.4083,6.3637,-0.1487
4.5,267,92.6677,7.3808,-0.0674,277,79.6728,6.6517,0.3462,282,70.6536,5.8983,-0.4105,293,51.0779,6.2932,0.4823,299,43.3884,5.4801,-0.1068,311,32.044,6.3487,-0.1188
4.6,267,93.4054,7.3732,-0.0827,277,80.3397,6.686,0.3421,282,71.2415,5.8592,-0.2704,293,51.7097,6.342,0.3859,299,43.9357,5.4667,-0.0421,311,32.6782,6.3371,-0.0885
4.7,267,94.1423,7.3642,-0.0949,277,81.01,6.7206,0.344,282,71.8262,5.8363,-0.2894,293,52.3457,6.3791,0.2735,299,44.4823,5.4653,0.0266,311,33.3115,6.3286,-0.0776
4.8,267,94.8782,7.3547,-0.0917,277,81.6838,6.7552,0.3434,282,72.4095,5.8291,0.0098,293,52.9849,6.4037,0.0349,299,45.0294,5.476,0.1877,311,33.9441,6.322,-0.0666
4.9,267,95.6133,7.3471,-0.1078,277,82.361,6.7895,0.3369,282,72.9928,5.8366,0.28,293,53.6259,6.4167,0.0142,299,45.5781,5.4978,0.3076,311,34.5759,6.3152,-0.0803
5.0,267,96.3479,7.3443,0.0052,277,83.0417,6.8227,0.3139,282,73.5775,5.8568,0.5117,293,54.2677,6.4198,-0.0026,299,46.1294,5.5295,0.4121,311,35.207,6.3064,-0.1089
5.1,267,97.0826,7.3487,0.1535,277,83.7255,6.8541,0.2945,282,74.1647,5.8875,0.3406,293,54.9095,6.4154,-0.0138,299,46.6844,5.5697,0.4994,311,35.8371,6.2953,-0.1161
5.2,267,97.8181,7.3618,0.3212,277,84.4124,6.8835,0.2735,282,74.7553,5.9252,0.3877,293,55.5506,6.407,-0.0089,299,47.2437,5.6166,0.4783,311,36.466,6.2827,-0.1209
5.3,267,98.5554,7.3843,0.2828,277,85.1021,6.9108,0.2541,282,75.3498,5.9651,0.3845,293,56.1908,6.3982,-0.0073,299,47.808,5.6679,0.5061,311,37.0937,6.2705,-0.1093
5.4,267,99.2954,7.4156,0.3674,277,85.7945,6.9363,0.238,282,75.9482,6.0022,0.3333,293,56.8304,6.393,-0.0024,299,48.3773,5.7199,0.491,311,37.7202,6.26,-0.0895
5.5,267,100.0388,7.4536,0.4224,277,86.4893,6.96,0.2224,282,76.5499,6.0321,0.106,293,57.4698,6.3945,0.0052,299,48.9517,5.7677,0.4274,311,38.3458,6.2517,-0.0726
5.6,267,100.7863,7.4947,0.4336,277,87.1864,6.9822,0.2076,282,77.1541,6.0518,0.0585,293,58.1098,6.4056,0.2025,299,49.5305,5.8069,0.2635,311,38.9706,6.2456,-0.0507
5.7,267,101.5377,7.5349,0.3681,277,87.8856,7.0029,0.1943,282,77.7597,6.0598,0.0083,293,58.752,6.4384,0.3616,299,50.1125,5.8343,0.1639,311,39.595,6.2412,-0.0382
5.8,267,102.293,7.5711,0.3197,277,88.5869,7.0225,0.1882,282,78.3655,6.0567,-0.0341,293,59.3976,6.4748,0.5215,299,50.6967,5.8496,0.0739,311,40.2189,6.2371,-0.046
5.9,267,103.0517,7.6025,0.2775,277,89.2901,7.0417,0.1878,282,78.9707,6.046,-0.1103,293,60.0475,6.5229,0.6458,299,51.282,5.856,0.0261,311,40.8423,6.2309,-0.0871
6.0,267,103.8134,7.6305,0.2549,277,89.9952,7.061,0.1901,282,79.5746,6.0331,-0.1028,293,60.7026,6.5788,0.5827,299,51.8678,5.8596,0.0479,311,41.4649,6.2208,-0.1403
6.1,267,104.5777,7.657,0.2764,277,90.7023,7.08,0.1833,282,80.1774,6.0228,-0.0676,293,61.3634,6.6375,0.5892,299,52.454,5.8657,0.0988,311,42.0862,6.2061,-0.1923
6.2,267,105.3448,7.6835,0.2839,277,91.4112,7.0974,0.1282,282,80.7794,6.0168,-0.0315,293,62.0301,6.6961,0.578,299,53.0411,5.8762,0.1546,311,42.7059,6.1873,-0.2295
6.3,267,106.1145,7.7116,0.3095,277,92.1216,7.1113,0.0935,282,81.381,6.0148,-0.0044,293,62.7026,6.7537,0.572,299,53.6295,5.8912,0.2093,311,43.3236,6.166,-0.2244
6.4,267,106.8873,7.7432,0.3577,277,92.8332,7.1207,0.0552,282,81.9825,6.0158,0.0293,293,63.3808,6.811,0.5611,299,54.2196,5.9107,0.2281,311,43.939,6.1435,-0.2321
6.5,267,107.6634,7.7797,0.3866,277,93.5455,7.1256,0.024,282,82.5842,6.0193,0.0555,293,64.0648,6.8675,0.5497,299,54.8119,5.9345,0.2689,311,44.5522,6.1204,-0.2372
6.6,267,108.4434,7.8202,0.4138,277,94.2582,7.1275,0.0117,282,83.1864,6.0244,0.0672,293,64.7543,6.9223,0.5272,299,55.4067,5.9615,0.2956,311,45.1631,6.0966,-0.2441
6.7,267,109.2275,7.8614,0.4034,277,94.971,7.1281,0.0065,282,83.7891,6.0295,0.0371,293,65.4491,6.9747,0.5026,299,56.0042,5.9905,0.3109,311,45.7715,6.0723,-0.2142
6.8,267,110.0156,7.9007,0.3736,277,95.6838,7.1292,0.0235,282,84.3923,6.0332,0.0204,293,66.1491,7.025,0.4895,299,56.6048,6.0211,0.3368,311,46.3775,6.0482,-0.2055
6.9,267,110.8075,7.9375,0.3623,277,96.3969,7.1319,0.0568,282,84.9957,6.0348,0.0034,293,66.854,7.074,0.4807,299,57.2086,6.0543,0.3749,311,46.9813,6.0265,-0.1722
7.0,267,111.603,7.9733,0.3641,277,97.1103,7.1374,0.0853,282,85.5991,6.0348,-0.0023,293,67.5639,7.1222,0.4742,299,57.8159,6.0923,0.4373,311,47.5831,6.0102,-0.1112
7.1,267,112.4022,8.0099,0.3782,277,97.8245,7.1466,0.1387,282,86.2026,6.0354,0.0183,293,68.2784,7.1696,0.4654,299,58.4274,6.1366,0.5105,311,48.1837,6.0019,-0.044
7.2,267,113.2051,8.0479,0.3926,277,98.5399,7.1611,0.2109,282,86.8064,6.0388,0.0708,293,68.9977,7.216,0.4575,299,59.0435,6.187,0.5175,311,48.7839,6.0023,0.0516
7.3,267,114.0119,8.0872,0.3922,277,99.2571,7.1821,0.2987,282,87.4106,6.0469,0.1399,293,69.7216,7.2612,0.4447,299,59.665,6.2414,0.5405,311,49.3845,6.0089,0.1018
7.4,267,114.8226,8.1271,0.3948,277,99.9767,7.2107,0.3421,282,88.016,6.0605,0.2114,293,70.4499,7.3052,0.4348,299,60.2918,6.2963,0.528,311,49.9858,6.017,0.0846
7.5,267,115.6373,8.1667,0.3873,277,100.6996,7.2469,0.4189,282,88.623,6.0794,0.2325,293,71.1826,7.3488,0.436,299,60.9241,6.3482,0.4813,311,50.5877,6.0213,0.0166
7.6,267,116.4558,8.2051,0.3711,277,101.4264,7.2895,0.4785,282,89.2322,6.1034,0.2851,293,71.9197,7.3933,0.4499,299,61.5612,6.3937,0.3569,311,51.1897,6.0186,-0.0862
7.7,267,117.2782,8.2417,0.3496,277,102.1577,7.3366,0.5136,282,89.8439,6.1321,0.3358,293,72.6614,7.4396,0.4708,299,62.2024,6.4301,0.2685,311,51.791,6.0081,-0.1847
7.8,267,118.1041,8.2765,0.3323,277,102.8939,7.386,0.5042,282,90.4588,6.1654,0.3854,293,73.4077,7.4874,0.4782,299,62.8467,6.4561,0.1776,311,52.391,5.9911,-0.2524
7.9,267,118.9334,8.3097,0.3196,277,103.635,7.4363,0.5075,282,91.0772,6.2033,0.4142,293,74.1588,7.5346,0.4614,299,63.4931,6.473,0.1136,311,52.9891,5.9707,-0.17
8.0,267,119.766,8.3417,0.3101,277,104.3811,7.4869,0.5092,282,91.6997,6.2452,0.4543,293,74.9145,7.5793,0.4039,299,64.141,6.4854,0.1307,311,53.5852,5.9508,-0.1494
8.1,267,120.6017,8.3729,0.3019,277,105.1324,7.5378,0.5152,282,92.3265,6.2908,0.4877,293,75.6745,7.6203,0.3658,299,64.7903,6.4987,0.1686,311,54.1795,5.9352,-0.1027
8.2,267,121.4405,8.4031,0.2921,277,105.8887,7.5896,0.5291,282,92.958,6.3393,0.5165,293,76.4384,7.657,0.3256,299,65.441,6.5164,0.231,311,54.7725,5.9262,-0.0424
8.3,267,122.2823,8.4323,0.2816,277,106.6504,7.6431,0.5481,282,93.5945,6.3906,0.5433,293,77.2057,7.6894,0.2825,299,66.0938,6.5396,0.2922,311,55.3651,5.9242,0.0173
8.4,267,123.1269,8.4604,0.2719,277,107.4175,7.6984,0.5672,282,94.2362,6.4448,0.5749,293,77.976,7.7171,0.2219,299,66.7492,6.5676,0.3176,311,55.9576,5.9276,0.068
8.5,267,123.9743,8.4876,0.228,277,108.1901,7.7552,0.5757,282,94.8836,6.5022,0.6094,293,78.7489,7.7404,0.1843,299,67.4075,6.5993,0.3504,311,56.5507,5.9341,0.0946
8.6,267,124.8244,8.514,0.2209,277,108.9685,7.8117,0.5346,282,95.5368,6.5632,0.6478,293,79.5239,7.7593,0.1473,299,68.0692,6.634,0.3832,311,57.1446,5.9428,0.1248
8.7,267,125.6771,8.5395,0.2127,277,109.7524,7.8658,0.5007,282,96.1964,6.6281,0.6891,293,80.3005,7.7737,0.1043,299,68.7345,6.6724,0.4256,311,57.7395,5.9547,0.1533
8.8,267,126.5322,8.5639,0.2021,277,110.5414,7.9157,0.4538,282,96.8627,6.6974,0.7367,293,81.0784,7.7829,-0.008,299,69.4039,6.7153,0.4671,311,58.3357,5.9712,0.2102
8.9,267,127.3891,8.574,0.2238,277,111.3352,7.9607,0.4073,282,97.5361,6.7715,0.7851,293,81.8568,7.7868,-0.0018,299,70.0779,6.764,0.5299,311,58.9339,5.9928,0.2656
9.0,267,128.2476,8.595,0.2006,277,112.1333,8.0013,0.372,282,98.2172,6.8499,0.828,293,82.6355,7.7867,0.002,299,70.757,6.8183,0.5809,311,59.5345,6.0189,0.31
9.1,267,129.108,8.6135,0.1738,277,112.9353,8.0385,0.3437,282,98.9063,6.932,0.8453,293,83.4141,7.7847,0.0031,299,71.4417,6.8758,0.5957,311,60.1379,6.0486,0.3213
9.2,267,129.9702,8.6309,0.1779,277,113.7409,8.0729,0.3193,282,99.6037,7.0167,0.866,293,84.1924,7.7824,-0.0199,299,72.1321,6.9327,0.5659,311,60.7444,6.0812,0.3484
9.3,267,130.8344,8.6516,0.2566,277,114.5498,8.1048,0.2945,282,100.3097,7.1032,0.8827,293,84.9706,7.7806,-0.0149,299,72.8285,6.9959,0.5164,311,61.3543,6.1163,0.3711
9.4,267,131.701,8.6801,0.3571,277,115.3618,8.1343,0.2837,282,101.0244,7.1914,0.9015,293,85.7486,7.7792,-0.0125,299,73.5306,7.0444,0.4708,311,61.9678,6.1532,0.3876
9.5,267,132.5708,8.7174,0.4479,277,116.1766,8.1618,0.271,282,101.7481,7.2815,0.91,293,86.5264,7.7779,-0.0126,299,74.2372,7.0893,0.4426,311,62.585,6.1915,0.3923
9.6,267,133.4448,8.7615,0.5055,277,116.9941,8.189,0.2744,282,102.4808,7.3731,0.921,293,87.3041,7.7764,-0.021,299,74.9483,7.1322,0.4212,311,63.2061,6.2306,0.4
9.7,267,134.3233,8.8084,0.4298,277,117.8144,8.2169,0.2864,282,103.2228,7.4653,0.921,293,88.0817,7.7742,-0.0346,299,75.6637,7.1744,0.4183,311,63.8311,6.2705,0.4097
9.8,267,135.2063,8.8521,0.3739,277,118.6375,8.2458,0.3042,282,103.9739,7.5571,0.9144,293,88.8589,7.7704,-0.0589,299,76.3832,7.2164,0.4174,311,64.4602,6.3116,0.422
9.9,267,136.0933,8.8885,0.2955,277,119.4636,8.2754,0.3094,282,104.7341,7.6482,0.9028,293,89.6356,7.7644,-0.0909,299,77.1069,7.2582,0.4133,311,65.0935,6.3539,0.4342
10.0,267,136.9836,8.9175,0.2373,277,120.2927,8.306,0.3235,282,105.5035,7.7386,0.8964,293,90.4117,7.7559,-0.0748,299,77.8348,7.2993,0.3961,311,65.7311,6.3974,0.4466
10.1,267,137.8766,8.942,0.2244,277,121.1249,8.3387,0.3556,282,106.2818,7.8283,0.8885,293,91.1868,7.746,-0.079,299,78.5667,7.3392,0.3837,311,66.3731,6.4421,0.4575
10.2,267,138.7719,8.9646,0.2146,277,121.9606,8.3751,0.3891,282,107.0691,7.9171,0.8778,293,91.9609,7.737,-0.0616,299,79.3026,7.3778,0.3696,311,67.0196,6.4878,0.4665
10.3,267,139.6695,8.9862,0.203,277,122.8001,8.4151,0.4224,282,107.8652,8.0047,0.8639,293,92.7343,7.7316,-0.0223,299,80.0422,7.4148,0.3511,311,67.6707,6.5343,0.4666
10.4,267,140.5691,9.0064,0.1891,277,123.6437,8.4575,0.4388,282,108.67,8.0911,0.8514,293,93.5075,7.7321,0.0459,299,80.7854,7.4493,0.3121,311,68.3265,6.5816,0.4734
10.5,267,141.4707,9.0251,0.1333,277,124.4916,8.5009,0.4415,282,109.4833,8.1762,0.8396,293,94.2811,7.7394,0.126,299,81.5319,7.4803,0.2732,311,68.987,6.6293,0.476
10.6,267,142.374,9.0418,0.1151,277,125.3439,8.5443,0.3693,282,110.3052,8.2602,0.8284,293,95.0557,7.7528,0.1892,299,82.2813,7.507,0.2314,311,69.6523,6.6767,0.4678
10.7,267,143.2789,9.0549,0.0792,277,126.2005,8.5872,0.3654,282,111.1353,8.3431,0.8089,293,95.8319,7.7705,0.2295,299,83.0331,7.53,0.2021,311,70.3223,6.7227,0.4506
10.8,267,144.1847,9.0617,0.0215,277,127.0613,8.6297,0.3611,282,111.9737,8.4247,0.7951,293,96.61,7.7912,0.2256,299,83.7872,7.5512,0.2175,311,70.9967,6.7667,0.431
10.9,267,145.0908,9.06,-0.0713,277,127.9264,8.6717,0.356,282,112.8202,8.5044,0.7738,293,97.3902,7.8143,0.2514,299,84.5434,7.5734,0.2416,311,71.6756,6.8096,0.4277
11.0,267,145.9962,9.0494,-0.1721,277,128.7944,8.6894,0.4029,282,113.6745,8.5815,0.7422,293,98.1729,7.8398,0.2765,299,85.302,7.5985,0.2773,311,72.3587,6.853,0.4414
11.1,267,146.9002,9.0305,-0.2591,277,129.6654,8.7298,0.3943,282,114.5363,8.6551,0.6976,293,98.9583,7.8673,0.2913,299,86.0632,7.6263,0.2995,311,73.0462,6.8978,0.4395
11.2,267,147.802,9.0056,-0.3098,277,130.5404,8.7693,0.3844,282,115.4053,8.7247,0.6598,293,99.7464,7.8957,0.3017,299,86.8273,7.6548,0.2402,311,73.7383,6.9428,0.4327
11.3,267,148.7013,8.9788,-0.2181,277,131.4192,8.8077,0.3737,282,116.2811,8.7907,0.6271,293,100.5375,7.9246,0.311,299,87.594,7.6804,0.2014,311,74.4347,6.986,0.4039
11.4,267,149.5979,8.9545,-0.1807,277,132.3018,8.845,0.3592,282,117.1633,8.8535,0.5979,293,101.3315,7.9557,0.3458,299,88.3631,7.7005,0.1439,311,75.1353,7.0258,0.3669
11.5,267,150.4924,8.9357,-0.1262,277,133.1881,8.8811,0.3472,282,118.0516,8.9133,0.5599,293,102.1288,7.991,0.402,299,89.1338,7.714,0.0875,311,75.8397,7.0621,0.3621
11.6,267,151.3854,8.924,-0.0655,277,134.078,8.9159,0.3334,282,118.9458,8.9697,0.5259,293,102.9299,8.0317,0.444,299,89.9056,7.7221,0.0627,311,76.5478,7.101,0.3434
11.7,267,152.2776,8.9197,-0.0076,277,134.9712,8.9491,0.317,282,119.8454,9.0225,0.4884,293,103.7354,8.077,0.4834,299,90.6781,7.7277,0.0538,311,77.2596,7.1338,0.3414
11.8,267,153.1697,8.9226,0.0832,277,135.8677,8.9806,0.2966,282,120.7501,9.0711,0.4485,293,104.5455,8.1254,0.5081,299,91.4512,7.7335,0.0673,311,77.9746,7.1672,0.354
11.9,267,154.0625,8.9319,0.1628,277,136.7673,9.0103,0.2787,282,121.6594,9.1156,0.3932,293,105.3606,8.1758,0.5253,299,92.2249,7.7406,0.0818,311,78.6931,7.2022,0.3694
12.0,267,154.9564,8.9469,0.2313,277,137.6697,9.0381,0.2625,282,122.573,9.1556,0.3508,293,106.1807,8.2278,0.5326,299,92.9993,7.7486,0.0799,311,79.4152,7.2393,0.3931
12.1,267,155.8521,8.9667,0.2355,277,138.5748,9.0644,0.2478,282,123.4903,9.1909,0.3062,293,107.0062,8.2811,0.5452,299,93.7746,7.7565,0.0749,311,80.1411,7.2787,0.4149
12.2,267,156.75,8.9909,0.2796,277,139.4825,9.0892,0.2273,282,124.4109,9.2213,0.2596,293,107.837,8.3356,0.5575,299,94.5506,7.7639,0.0681,311,80.871,7.3201,0.4339
12.3,267,157.6505,9.019,0.3184,277,140.3926,9.1124,0.2116,282,125.3343,9.2466,0.0936,293,108.6734,8.3914,0.5701,299,95.3273,7.7706,0.064,311,81.6052,7.3633,0.445
12.4,267,158.5539,9.0505,0.3533,277,141.3049,9.1337,0.1919,282,126.2599,9.2665,0.0708,293,109.5153,8.4483,0.5725,299,96.1047,7.7773,0.0791,311,82.3438,7.408,0.4596
12.5,267,159.4607,9.0854,0.3636,277,142.2192,9.1527,0.1672,282,127.1873,9.2807,0.0471,293,110.3631,8.5063,0.5813,299,96.8829,7.7851,0.0995,311,83.0869,7.454,0.4721
12.6,267,160.3712,9.1236,0.3957,277,143.1353,9.169,0.1278,282,128.1158,9.2894,0.0244,293,111.2166,8.5648,0.5823,299,97.6619,7.7954,0.1365,311,83.8346,7.5011,0.4824
12.7,267,161.2856,9.1641,0.4107,277,144.0529,9.1823,0.1027,282,129.0438,9.2701,0.0228,293,112.076,8.6228,0.5708,299,98.4421,7.8092,0.1807,311,84.5871,7.5492,0.483
12.8,267,162.204,9.2045,0.393,277,144.9716,9.1928,0.0786,282,129.9708,9.2711,0.0006,293,112.9411,8.679,0.5368,299,99.2239,7.8269,0.2102,311,85.3445,7.598,0.4893
12.9,267,163.1263,9.2417,0.3507,277,145.8913,9.2005,0.0547,282,130.898,9.2715,0.01,293,113.8117,8.7325,0.5074,299,100.0077,7.8485,0.2531,311,86.1067,7.6472,0.4922
